date,rating,comment_,mark?,comment_clean,total_words
2016-02-03,10.0,"""Best league in the world. New Japan will be able to handle the departure of Styles and Nakamura very well. To crace new stars, so that nothing from their epic class is lost from the league. 90% of the events are an eye-catcher. Great way, Wrestler Kingdom is the same wayLike the Best of Junior Tournament, and the G1 the largest, still the most important tournament in the world. To do this, strong stables like the Bullet Club follow. The 10 points that are deserved by! """,Mark,best league in the world new japan will be able to handle the departure of styles and nakamura very well to crace new stars so that nothing from their epic class is lost from the league of the events are an eyecatcher great way wrestler kingdom is the same waylike the best of junior tournament and the the largest still the most important tournament in the world to do this strong stables like the bullet club follow the points that are deserved by,83
2016-01-23,10.0," ""If you want pure pro wrestling, look no further than NJPW. I love this company, because I always focused more on the inring product than on the characters.""",Mark,if you want pure pro wrestling look no further than njpw i love this company because i always focused more on the inring product than on the characters,28
2016-01-10,4.0," ""Don't understand the hype about this promotion,  nothing really stands out besides a couple of matches on a few ppvs. A lot of the matches are drawn out just a little too long and lose me. A good amount of the wrestlers have no real charisma and I personally cannot connect with the vast majority of the wrestlers""",Not a Mark,dont understand the hype about this promotion nothing really stands out besides a couple of matches on a few ppvs a lot of the matches are drawn out just a little too long and lose me a good amount of the wrestlers have no real charisma and i personally cannot connect with the vast majority of the wrestlers,58
2016-01-08,10.0,"""Best league in the world. Here are the best Wrestler (Okada, Tahashi, Naito) great matches, see WK 10 and although the focus is actually on Wrestling Starke Stories (Tahashi vs. Okada, Los Ingoberables vs. Goto & Shibata). Add to thiswith the G1 the largest and most important tournament in the world and strong stables (Bullet Club, Los Ingoberables, Chaos). And I am sure the New Japan will cope with the departure of Styles and Nakamura well and creates new stars so that the league does not work outloses her class. """,Mark,best league in the world here are the best wrestler okada tahashi naito great matches see wk and although the focus is actually on wrestling starke stories tahashi vs okada los ingoberables vs goto shibata add to thiswith the the largest and most important tournament in the world and strong stables bullet club los ingoberables chaos and i am sure the new japan will cope with the departure of styles and nakamura well and creates new stars so that the league does not work outloses her class,87
2015-12-27,10.0,"""The best wrestling in the world, with distance! Best Roster, all titles have prestige and the shows are good and meaningful and make fun every time. The only problem is the junior, especially because of a few unnecessary title changes, not always like thatare good. However, this problem is just a little bit and we see good matches from both divisions. In New Japan there is still a real wrestling, and there it is also sold like a real sport (I guess in the Japanese catch generally at Japanese Catch).In addition, the New Japan dojo is the best of its kind. 10 points! """,Mark,the best wrestling in the world with distance best roster all titles have prestige and the shows are good and meaningful and make fun every time the only problem is the junior especially because of a few unnecessary title changes not always like thatare good however this problem is just a little bit and we see good matches from both divisions in new japan there is still a real wrestling and there it is also sold like a real sport i guess in the japanese catch generally at japanese catchin addition the new japan dojo is the best of its kind points,102
2015-12-19,10.0,"""One of the best leagues in the world and all time. Again and again, there are lace wrestling here. The league always has a very, very strong radian, almost all matches at any event, PPV and TV show are recommended at NJPW. EspeciallyIn the 80s and 90s and the 70s there were NJPW countless classics watching one of my absolute favorite leagues. Edit 19. 12. 2015 @MoonsAshaultSedGecution, do not pay attention to this zero item evaluation. That's the way and then so much points for NJPW. willSurely soon be deleted again. """,Mark,one of the best leagues in the world and all time again and again there are lace wrestling here the league always has a very very strong radian almost all matches at any event ppv and tv show are recommended at njpw especiallyin the and and the there were njpw countless classics watching one of my absolute favorite leagues edit  moonsashaultsedgecution do not pay attention to this zero item evaluation thats the way and then so much points for njpw willsurely soon be deleted again,85
2015-11-28,10.0," ""Quite simply the best wrestling on the planet happens in New Japan Pro Wrestling. I don't think there is much else to say.""",Mark,quite simply the best wrestling on the planet happens in new japan pro wrestling i dont think there is much else to say,23
2015-11-27,6.0," ""I'm still getting into NJPW but I can't help myself that I see a lot of annoying things in this promotion. I've watched Wrestle Kingdom 9 and the G1 Day 1 2015 and I wasn't impressed that much. There are matches that are so slow and annoying. Another big problem while scanning through their archives, there are way TOO MANY tag team matches and events. People get annoyed by the WWE for having too many tag team matches? Here in NJPW, you have them EVERY FUCKING DAY but that doesn't seem to bother anyone, right? There are way too many spotty wrestlers that all look alike and wrestle alike which discouraging for me continuing and from what I heard about this promotion, their matches are cherry pickings. You could watch an entire event filled with shit until you find one or two good matches. How is it different than WWE? At least, in the WWE I know who are the characters and look different. So far, I'll give it a 6 and I find there are so many overrated stuff here. I will still continue watching and perhaps my grade would rise but so far... meh!""",Not a Mark,im still getting into njpw but i cant help myself that i see a lot of annoying things in this promotion ive watched wrestle kingdom and the day  and i wasnt impressed that much there are matches that are so slow and annoying another big problem while scanning through their archives there are way too many tag team matches and events people get annoyed by the wwe for having too many tag team matches here in njpw you have them every fucking day but that doesnt seem to bother anyone right there are way too many spotty wrestlers that all look alike and wrestle alike which discouraging for me continuing and from what i heard about this promotion their matches are cherry pickings you could watch an entire event filled with shit until you find one or two good matches how is it different than wwe at least in the wwe i know who are the characters and look different so far ill give it a and i find there are so many overrated stuff here i will still continue watching and perhaps my grade would rise but so far meh,191
2015-10-18,10.0," ""This is the premiere company in the world. Never a bad PPV, everything is always good. Every wrestler is always intense and passionate. I've been able to connect with every single one of them, and every match there's someone I'm rooting to win. No complex stories just very well done competition, this year has been a major step up with minor storylines, in the past it was just good matches, now every match has a story that makes sense and I love it. Everything seems special, every big show always has a big match feel. 2015 may not be better than 2014, but NJPW as a whole is still better than anything in the world by far. 2016 already looking to be an amazing year.""",Mark,this is the premiere company in the world never a bad ppv everything is always good every wrestler is always intense and passionate ive been able to connect with every single one of them and every match theres someone im rooting to win no complex stories just very well done competition this year has been a major step up with minor storylines in the past it was just good matches now every match has a story that makes sense and i love it everything seems special every big show always has a big match feel may not be better than but njpw as a whole is still better than anything in the world by far already looking to be an amazing year,122
2015-10-18,9.0,"""New Japan is wrestlish the best product in the world, the booking of Jado and Gedo may not be any man's thing, but you should pay this respect. I have fun for New Japan and also look at the tour stops when it looks likeTime to me. With the IWGP titles, you also have the most valuable championships of Asia in the ranks, grandiose wrestlers like Shinske, Okada and Tantahashi are in their rows. The only thing that keeps the full score is for me the further ""Americanization"" of the product: Just like everything to New Japan ""flavor!""""",Mark,new japan is wrestlish the best product in the world the booking of jado and gedo may not be any mans thing but you should pay this respect i have fun for new japan and also look at the tour stops when it looks liketime to me with the iwgp titles you also have the most valuable championships of asia in the ranks grandiose wrestlers like shinske okada and tantahashi are in their rows the only thing that keeps the full score is for me the further americanization of the product just like everything to new japan flavor,98
2015-10-07,7.0," ""Edited Rating. My original 10 is a 7. The leading promotion in the world imo but still overrated. It will never be as good as I remember it back in the 1990s. Thats not nostalgia talking either. It was simply that much better.""",Mark,edited rating my original is a the leading promotion in the world imo but still overrated it will never be as good as i remember it back in the thats not nostalgia talking either it was simply that much better,40
2015-04-12,10.0,"""Seen pure objectively (ie the mainstream-WWE bias times excluded) NJPW is currently the best league. And not only in the worldwide, but maybe even in the temporal scale: look at the booking, the stories, the ppv matches, or the presentation, then it is clear that here is so much done, as in hardly any other league. The wrestler built over years a huge spectrum of styles and credible gimmicks; the quality of the matches can be found at the countless high Recognizing evaluations - with almost every PPV; The match times usually move between 15 and 25min, which is almost ideal compared to the strong, but overlink and repetitive matches in AJPW in the 90s or the partly short WWE matches; the Value of the titles is not limited to the big ones, instead, the differentiation has been pulled through (in contrast to the WWE); Finally, one has an appealing balance between national and ingredients Found rhinestine wrestlers that bring even more variety into the rust. """,Mark,seen pure objectively ie the mainstreamwwe bias times excluded njpw is currently the best league and not only in the worldwide but maybe even in the temporal scale look at the booking the stories the ppv matches or the presentation then it is clear that here is so much done as in hardly any other league the wrestler built over years a huge spectrum of styles and credible gimmicks the quality of the matches can be found at the countless high recognizing evaluations with almost every ppv the match times usually move between and which is almost ideal compared to the strong but overlink and repetitive matches in ajpw in the or the partly short wwe matches the value of the titles is not limited to the big ones instead the differentiation has been pulled through in contrast to the wwe finally one has an appealing balance between national and ingredients found rhinestine wrestlers that bring even more variety into the rust,162
2015-04-09,10.0," ""I'm a bit of a latecomer to NJPW, but I'm not just rating 10 because it's the cool thing.  This is the kind of wrestling I've been missing - presented as a legitimate sport, with storylines played out in the confines of the ring and competition rules the day.  Matches themselves are hard-hitting, exciting bouts between elite competitors.  Some of my favorites from the US indy scene, like the Young Bucks, work there, which helped to draw me in, but once hooked I quickly started to discover new favorites as well, like Shinsuke Nakamura.  The company's been around long enough to be secure in its style and look forward to seeing what this company continues to have to offer.""",Mark,im a bit of a latecomer to njpw but im not just rating because its the cool thing this is the kind of wrestling ive been missing presented as a legitimate sport with storylines played out in the confines of the ring and competition rules the day matches themselves are hardhitting exciting bouts between elite competitors some of my favorites from the us indy scene like the young bucks work there which helped to draw me in but once hooked i quickly started to discover new favorites as well like shinsuke nakamura the companys been around long enough to be secure in its style and look forward to seeing what this company continues to have to offer,117
2015-03-29,10.0,"""Wrestlich currently without a question the Non Plus Ultra. It will certainly be interesting to see in the next few years as it goes on with internationalization.""",Mark,wrestlich currently without a question the non plus ultra it will certainly be interesting to see in the next few years as it goes on with internationalization,27
2015-01-12,10.0,"""Actually, I do not rate there, because I find it quite difficult to find good and bad, as well as past and present correctly. At NJPW, it looks different. Even if the league is not economically large successes as it used to celebrate, the quality curve is straight At the top. As far as never in a league. Whether you look at individual matches, whole events or even whole tournaments - New Japan knows to inspire. And it does not surprise with this squad: Täahashi, Okada, Nakamura, Naito , Goto, Suzuki, Shibata, Ishii, Iushi, and now also AJ Styles to name only a few. All wrestlers have different roles in which they are also properly used without reading, New Japan creates something the WWE has been a long time Time does not seem to succeed: The matches all have some meaning, the titles are actually trophies with value and new stars are also produced if the opportunity. You look at this league and thinks: ""Good wrestling can be so easy. ""At least they make it look simple, so that the language barrier is not an obstacle to understand the storytelled stories in the ring. Very clear recommendation for every wrestling purifier! """,Mark,actually i do not rate there because i find it quite difficult to find good and bad as well as past and present correctly at njpw it looks different even if the league is not economically large successes as it used to celebrate the quality curve is straight at the top as far as never in a league whether you look at individual matches whole events or even whole tournaments new japan knows to inspire and it does not surprise with this squad täahashi okada nakamura naito goto suzuki shibata ishii iushi and now also aj styles to name only a few all wrestlers have different roles in which they are also properly used without reading new japan creates something the wwe has been a long time time does not seem to succeed the matches all have some meaning the titles are actually trophies with value and new stars are also produced if the opportunity you look at this league and thinks good wrestling can be so easy at least they make it look simple so that the language barrier is not an obstacle to understand the storytelled stories in the ring very clear recommendation for every wrestling purifier,199
2015-01-08,9.0," ""I think NJPW is simply the best pro wrestling company in the world, good booking, good wrestling, good roster, everything is from good to great. I can't give it 10 points, but they're the best.""",Mark,i think njpw is simply the best pro wrestling company in the world good booking good wrestling good roster everything is from good to great i cant give it points but theyre the best,34
2014-12-07,10.0," ""Easily the best promotion in the world at the moment. They know how to build stars and tell stories. They never disappoint.""",Mark,easily the best promotion in the world at the moment they know how to build stars and tell stories they never disappoint,22
2014-11-13,8.0,"""Is the No. 1 in Japan and is therefore a league with a big name. It is always good for very good wrestling and many stars that are out of the big leagues want to go here, because if you were or is or isI think I'm already one of the better wrestlers in this world. """,Mark,is the no in japan and is therefore a league with a big name it is always good for very good wrestling and many stars that are out of the big leagues want to go here because if you were or is or isi think im already one of the better wrestlers in this world,55
2014-09-28,10.0," ""While I've known of New Japan for a long time since I got into wrestling as a kid, it wasn't until last year when I realised how good the promotion was. WWE is very close to my heart, and I even root and hope for the best of TNA, but as of this moment it's New Japan Pro Wrestling that is the top dog of wrestling. Everything feels so energetic, where wrestlers have earned the opportunities hey have been given, where in the space of one year they have had three ***** star matches from the Wrestling Observer Newsletter. 2013 was a great year to be introduced to NJPW, and I hope that 2014 can exceed it.""",Mark,while ive known of new japan for a long time since i got into wrestling as a kid it wasnt until last year when i realised how good the promotion was wwe is very close to my heart and i even root and hope for the best of tna but as of this moment its new japan pro wrestling that is the top dog of wrestling everything feels so energetic where wrestlers have earned the opportunities hey have been given where in the space of one year they have had three star matches from the wrestling observer newsletter was a great year to be introduced to njpw and i hope that can exceed it,114
2014-08-30,9.0,"""I do not know why I did not discover NJPW earlier for me. Wrestle Kingdom 8 was my entry and I was so excited like a little boy looking for WWF for the first time. Super Roster, great in-ring style, grandiose presentation... I sometimes hurt me that some shows in gymnases are held in front of less than 1000 people. This is not worthy of the product. The G1 Climax has not so enthusiastic about me. The language barrier is also a problemEven though I sometimes find it charming nothing. That's part of the magic. """,Mark,i do not know why i did not discover njpw earlier for me wrestle kingdom was my entry and i was so excited like a little boy looking for wwf for the first time super roster great inring style grandiose presentation i sometimes hurt me that some shows in gymnases are held in front of less than people this is not worthy of the product the climax has not so enthusiastic about me the language barrier is also a problemeven though i sometimes find it charming nothing thats part of the magic,92
2014-06-04,10.0," ""My favorite wrestling promotion of all time. Despite having some bad moments, it has a solid history wit many great wrestlers, feuds and matches. But most importantly, it has a great philosophy of wrestling that is reflected in the matches and all that surrounds the company.""",Mark,my favorite wrestling promotion of all time despite having some bad moments it has a solid history wit many great wrestlers feuds and matches but most importantly it has a great philosophy of wrestling that is reflected in the matches and all that surrounds the company,46
2014-05-04,10.0," ""NJPW continues to masterfully develop young talent among a deep roster, successfully utilizing inter-promotional cards while supplementing their shows with appearances from top veterans. Events sometimes take place on multiple days, with PPVs lasting a good few hours but mostly remain entertaining through their entirety. The action is a mixture of excellent mat work and exciting aerial maneuvers complemented by good old fashioned brawling outside of the ring. Renowned for its legendary alumni, NJPW has continuously established the careers of many incredible wrestlers with all-time classic matches. If you're new to NJPW in 2014, a good place to start would be catching the unbelievable series of championship bouts between Hiroshi Tanahashi and Kazuchika Okada. The promotion can get stable heavy/heel heavy, but being that the action mostly tells the stories in NJPW it rarely gets tiresome. If you are a fan of professional wrestling you are absolutely going to enjoy New Japan Pro Wrestling.""",Mark,njpw continues to masterfully develop young talent among a deep roster successfully utilizing interpromotional cards while supplementing their shows with appearances from top veterans events sometimes take place on multiple days with ppvs lasting a good few hours but mostly remain entertaining through their entirety the action is a mixture of excellent mat work and exciting aerial maneuvers complemented by good old fashioned brawling outside of the ring renowned for its legendary alumni njpw has continuously established the careers of many incredible wrestlers with alltime classic matches if youre new to njpw in a good place to start would be catching the unbelievable series of championship bouts between hiroshi tanahashi and kazuchika okada the promotion can get stable heavyheel heavy but being that the action mostly tells the stories in njpw it rarely gets tiresome if you are a fan of professional wrestling you are absolutely going to enjoy new japan pro wrestling,153
2014-04-11,10.0," ""The best Wrestling federation in the world right now, even with not understanding so much of what is being said when watching, they have good enough wrestlers where I understand the storytelling going on inside of the ring, great company.""",Mark,the best wrestling federation in the world right now even with not understanding so much of what is being said when watching they have good enough wrestlers where i understand the storytelling going on inside of the ring great company,40
2014-03-09,10.0," ""Just started watching NJPW in late 2013.  You know what? It's fucking grand.  It's incredible in-ring action, and the video packages are make characters easy o get behind (or hate) despite any language barrier that may exist.  Give it a try.  Start with the Wrestlekingdom shows if you want their version of Wrestlemania.  Then check out up on the yearly G1 Climax tournaments.    You'll be glad you did.   PS: Minoru Suzuki is possibly the best heel in wrestling.  Don't believe me?  Watch his stuff.  I dare you.""",Mark,just started watching njpw in late  you know what its fucking grand its incredible inring action and the video packages are make characters easy o get behind or hate despite any language barrier that may exist give it a try start with the wrestlekingdom shows if you want their version of wrestlemania then check out up on the yearly climax tournaments  youll be glad you did  ps minoru suzuki is possibly the best heel in wrestling dont believe me watch his stuff i dare you,85
2014-02-20,10.0," ""NJPW is the best, pure wrestling promotion today. Reminiscent of the old WWF days.""",Mark,njpw is the best pure wrestling promotion today reminiscent of the old wwf days,14
2014-02-17,10.0," ""Best wrestling promotion in the world right now (my opinion). The only American promotion that comes close to it is ROH""",Mark,best wrestling promotion in the world right now my opinion the only american promotion that comes close to it is roh,21
2013-12-16,10.0," ""Every time I watch a NJPW show I am extremely entertained!  They have tons of talent and know how to use it!""",Mark,every time i watch a njpw show i am extremely entertained they have tons of talent and know how to use it,22
2013-12-09,10.0," ""NJPW always remained number 1 or number 2 in Japan at any given time since its beginning.  They were fantastic in the 1990s with the likes of Muto, Hashimoto and the Junior Heavyweight division stealing the show.  In the 2000s, they were in a bit of a slump, with the promotion not having many stars, but were on the road to building more.  In 2012, NJPW's quality skyrocketed, beginning what could be best described as a renaissance.  Tanahashi and Suzuki provided NJPW's 1st 5-star match in 15 years.  Gaijins like Karl Anderson, Prince Devitt and Davey Boy Smith Jr have put on brilliant matches against the local talent.  Kazuchika Okada has become 1 of the fastest rising stars I've ever seen, and backs it up with in-ring ability.  Nakamura and Tanahashi have become more refined in the ring since even a few years ago.  Older stars like Kojima, Suzuki and Makabe are keeping up with the younger talent.  Rising talent like Kota Ibushi and Tetsuya Naito have shown they can make it in the big leagues as well.  Overlooked wrestlers like Tomohiro Ishii are having a chance to shine.  And compared to what WWE has been like for the last few years, this is very easily the must-watch wrestling promotion in the world right now, in 2012, in 2013, and hopefully for many years to come.  It revived my passion as a wrestling fan, and I almost can't praise it enough.""",Mark,njpw always remained number or number in japan at any given time since its beginning they were fantastic in the with the likes of muto hashimoto and the junior heavyweight division stealing the show in the they were in a bit of a slump with the promotion not having many stars but were on the road to building more in njpws quality skyrocketed beginning what could be best described as a renaissance tanahashi and suzuki provided njpws  match in years gaijins like karl anderson prince devitt and davey boy smith jr have put on brilliant matches against the local talent kazuchika okada has become of the fastest rising stars ive ever seen and backs it up with inring ability nakamura and tanahashi have become more refined in the ring since even a few years ago older stars like kojima suzuki and makabe are keeping up with the younger talent rising talent like kota ibushi and tetsuya naito have shown they can make it in the big leagues as well overlooked wrestlers like tomohiro ishii are having a chance to shine and compared to what wwe has been like for the last few years this is very easily the mustwatch wrestling promotion in the world right now in in and hopefully for many years to come it revived my passion as a wrestling fan and i almost cant praise it enough,230
2013-11-23,9.0,"""I landed a year ago thanks to Straightwrestling at Newjapan and love it. It is currently that hottest iron in things per wrestling and that completely right. With people like Nakamura, Shibata, Okada, Suzuki, Tantahashi, etc. can be offered, purely wrestling, first-classEntertainment. To do this, Gajins like Anderson, Devitt, the Hooligans, Benjamin, or as last the Young Bucks afford the incredibly good work. And then still the opportunity to access almost every indy wrestler, when a divison needs fresh wind,See IBushi. A big dangerous!""On Flos and Strigga who facilitated the entry into this wonderful product.""",Mark,i landed a year ago thanks to straightwrestling at newjapan and love it it is currently that hottest iron in things per wrestling and that completely right with people like nakamura shibata okada suzuki tantahashi etc can be offered purely wrestling firstclassentertainment to do this gajins like anderson devitt the hooligans benjamin or as last the young bucks afford the incredibly good work and then still the opportunity to access almost every indy wrestler when a divison needs fresh windsee ibushi a big dangerouson flos and strigga who facilitated the entry into this wonderful product,95
2013-10-31,10.0,"""Update: In the meantime, the best promotion of the world. Just the PPVs are always at least upscale standard, at times even absolute hit. This is due to Herrausgeende Main Events, strong Upper Cards and good beiwerk, where everyone knows what role he has andIt does class. A round and wrestling stronger product is currently nobody. """,Mark,update in the meantime the best promotion of the world just the ppvs are always at least upscale standard at times even absolute hit this is due to herrausgeende main events strong upper cards and good beiwerk where everyone knows what role he has andit does class a round and wrestling stronger product is currently nobody,56
2013-08-27,10.0,"""If I would like I prefer to score the rating higher but 10 is the highest. New Japan Pro Wrestling is the best wrestling promotion in the world. Point. Great shows, hammer matches and even the average stuff are horny to look at. Continue so""",Mark,if i would like i prefer to score the rating higher but is the highest new japan pro wrestling is the best wrestling promotion in the world point great shows hammer matches and even the average stuff are horny to look at continue so,44
2013-08-16,10.0," ""Best wrestling organization in the world(my opinion), NJPW always puts on a great show with every chance they get""",Mark,best wrestling organization in the worldmy opinion njpw always puts on a great show with every chance they get,19
2013-06-24,10.0,"""At the moment the top league on this planet. No promotion makes it really way to flash myself throughout (with almost every show). Everything has its place, everything makes sense, the main events are always great. In my opinion, there is nothing in my opinion,What NJPW can currently range the water. """,Mark,at the moment the top league on this planet no promotion makes it really way to flash myself throughout with almost every show everything has its place everything makes sense the main events are always great in my opinion there is nothing in my opinionwhat njpw can currently range the water,51
2013-02-23,10.0,"""My favorite league at the moment, no matches so good matches and so logically and provides so good performances, in all areas.""",Mark,my favorite league at the moment no matches so good matches and so logically and provides so good performances in all areas,22
2012-10-30,9.0,"""At the moment certainly the best product is what there is currently in the wrestling world. Grandiose Main Event, a huge reservoir of fantastic Main Eventer workers, with Hiroshi Tahashi the best wrestlers in the world and always very good Gaijins (currently, for example, Low KiOr of course Karl Anderson). Would not be the current monotony of the Tag Team Division would be ten points the only solution. If you get this ""problem"" still under control, there is also the full score. """,Mark,at the moment certainly the best product is what there is currently in the wrestling world grandiose main event a huge reservoir of fantastic main eventer workers with hiroshi tahashi the best wrestlers in the world and always very good gaijins currently for example low kior of course karl anderson would not be the current monotony of the tag team division would be ten points the only solution if you get this problem still under control there is also the full score,82
2012-10-19,10.0," ""Absolut best today's wrestling promotion. Great japanese wrestlers, very good gaijins, great matches, solid shows. Ten point zero.""",Mark,absolut best todays wrestling promotion great japanese wrestlers very good gaijins great matches solid shows ten point zero,18
2012-07-02,9.0,"""My first experience with Puroresu, I did not with NJPW with AJPW another promotion from Japan. Even if it does not always come over my heart is very attached to NJPW where I saw Hashimoto, Muto, Chono and Sasaki as a child. I rememberGlad to the matches of Liger and Otani, the slow start by Nagata, Kojima and Tenzan. It did not change the chaotic years under the inokis. NJPW is and remains number one, as it's the spirit of NJPW well into the new timehas brought and wisted with big wrestlers and fights. Even if you could say here and there it lacks new opponents, who and these are too long champs and that needs more variety, the criticism is at a very high level. entertaining withVery good wrestling, what else does it need? """,Mark,my first experience with puroresu i did not with njpw with ajpw another promotion from japan even if it does not always come over my heart is very attached to njpw where i saw hashimoto muto chono and sasaki as a child i rememberglad to the matches of liger and otani the slow start by nagata kojima and tenzan it did not change the chaotic years under the inokis njpw is and remains number one as its the spirit of njpw well into the new timehas brought and wisted with big wrestlers and fights even if you could say here and there it lacks new opponents who and these are too long champs and that needs more variety the criticism is at a very high level entertaining withvery good wrestling what else does it need,135
2012-02-07,10.0,"""Even if NJPW is the size and awareness worldwide the no. 2 is behind the WWE, they are the clear better league. There are (also in the recent past) mass-like great matches that have taken place at New Japan and you just manage it mostlythat I feel that what happens in the ring is important. The No. 1 in Japan. """,Mark,even if njpw is the size and awareness worldwide the no is behind the wwe they are the clear better league there are also in the recent past masslike great matches that have taken place at new japan and you just manage it mostlythat i feel that what happens in the ring is important the no in japan,58
2012-01-29,10.0," ""Best promotion on the world right now and Top 3 ever.""",Mark,best promotion on the world right now and top ever,10
2011-07-07,10.0,"""The measure of all things in Japan. The number 1 in the country of the rising sun. The league has the best mix of deserved veterans (which are still in quite good shape) and newly built stars (because you are the only leaguewho has made this high level). This is right about the in-ring product, the presentation, and everything else. King of Sports! """,Mark,the measure of all things in japan the number in the country of the rising sun the league has the best mix of deserved veterans which are still in quite good shape and newly built stars because you are the only leaguewho has made this high level this is right about the inring product the presentation and everything else king of sports,62
2011-07-04,,"""What I have seen, of course, is not enough for a rating, but one can say: No Mainevent of a league currently offers so good wrestling. That's how I see it, because in contrast to TNA or WWE is the Mainevent at a NJPWShow automatically for good wrestling. """,,what i have seen of course is not enough for a rating but one can say no mainevent of a league currently offers so good wrestling thats how i see it because in contrast to tna or wwe is the mainevent at a njpwshow automatically for good wrestling,48
2011-02-01,10.0,"""Currently, I barely look at a product than that of NJPW - at least when it comes to in-ring action. The promotion simply offers exciting and credible fights with great Japanese (Tanashi, Nakamura) like international (Bernard, Devitt) Stars. For me clearly number 1 in Japan (and maybe even in the world)! """,Mark,currently i barely look at a product than that of njpw at least when it comes to inring action the promotion simply offers exciting and credible fights with great japanese tanashi nakamura like international bernard devitt stars for me clearly number in japan and maybe even in the world,49
2010-12-08,10.0,"""For me, NJPW is clearly the number 1 in Japan.""",Mark,for me njpw is clearly the number in japan,9
2010-09-16,9.0,"""New Japan I like the best in Japan. The HW Scene is very strong and there are almost always good matches out, as well as the Jr. title match. The Undercard does not interest me, that's why the out of the rating falls. A great glimaxThis year and I'm always looking forward to the show! """,Mark,new japan i like the best in japan the hw scene is very strong and there are almost always good matches out as well as the jr title match the undercard does not interest me thats why the out of the rating falls a great glimaxthis year and im always looking forward to the show,55
2010-08-17,10.0,"""In the past Noah was the best league in Japan. I would assign this rank but I would clearly assign NJPW. Incredible talents. Strong feuds. The Glimax is one of my absolute highlights every year.""",Mark,in the past noah was the best league in japan i would assign this rank but i would clearly assign njpw incredible talents strong feuds the glimax is one of my absolute highlights every year,35
2010-08-12,8.0,"""New Japan certainly offers the sophisticated product from all the great wrestling leagues, which is likely to make access to one or the other star. Contrary to most Western products, the focus here is much more on the sporting aspect of the wrestling, while the entertainment elements can be substantially more subtle than, for exampleIn Sports Entertainment. Nonetheless, the product is extremely interesting and worth seeing, as well as the tremendous success that the league has been for decades, too. """,Mark,new japan certainly offers the sophisticated product from all the great wrestling leagues which is likely to make access to one or the other star contrary to most western products the focus here is much more on the sporting aspect of the wrestling while the entertainment elements can be substantially more subtle than for examplein sports entertainment nonetheless the product is extremely interesting and worth seeing as well as the tremendous success that the league has been for decades too,80
2010-03-09,9.0,"""For me personally one of the strongest promotion in the world, if not the strongest. I always like to look at myself.""",Mark,for me personally one of the strongest promotion in the world if not the strongest i always like to look at myself,22
2010-02-01,9.0,"""Total product no longer delights me as much as in 2007, but still very entertaining, varied shows with strong main fights. 10 corrected at 9 points, because it stops currently 100% click.""",Mark,total product no longer delights me as much as in but still very entertaining varied shows with strong main fights corrected at points because it stops currently click,28
2009-09-12,9.0,"""For me, only the number between Japan. Nevertheless, a very strong league, which has a strong Mainevent and in contrast to Noah also a proper Undercard. In addition, they also produce very good PPVs.""",Mark,for me only the number between japan nevertheless a very strong league which has a strong mainevent and in contrast to noah also a proper undercard in addition they also produce very good ppvs,34
2009-09-12,9.0,"""NJPW offers very good wrestling, ordinary PPVs and you have many very good stars.""",Mark,njpw offers very good wrestling ordinary ppvs and you have many very good stars,14
2009-09-09,8.0,"""Surely replaced as No. 1 in Japan, but still a league with a big name.""",Mark,surely replaced as no in japan but still a league with a big name,14
2009-05-29,8.0,"""Not my favorite league, but very good wrestling""",Mark,not my favorite league but very good wrestling,8
2008-12-31,10.0,"""After a thirsty route now after 2 very strong years again the clear number 1 in Japan. The Undercard is much better than the competition and the Mainers around Tahashi, Nakamura or Nagata are also peak. Hopefully the level can be maintained.""",Mark,after a thirsty route now after very strong years again the clear number in japan the undercard is much better than the competition and the mainers around tahashi nakamura or nagata are also peak hopefully the level can be maintained,40
2008-12-28,10.0,"""The Puroresu itself is already great. In Japan, weight classes are still treated as such and not as the US frequently exploited as performance levels. New Japan Pro Wrestling perfects the Puroresu on all corners and edges. Just great.""",Mark,the puroresu itself is already great in japan weight classes are still treated as such and not as the us frequently exploited as performance levels new japan pro wrestling perfects the puroresu on all corners and edges just great,39
2008-11-28,9.0,"""Not to compare with the American wrestling, but quite interesting!""",Mark,not to compare with the american wrestling but quite interesting,10
2008-08-05,8.0,"""Really horny. With great rust and many good matches :) All over but no 10 or 9. But could happen sometime""",Mark,really horny with great rust and many good matches all over but no or but could happen sometime,18
2008-06-20,8.0,"""Hmm. No inoki in the league? Then it can only be better, hopefully you have finally learned that wrestling fans want to see the wrestlers in Wrestling Matches and not in real fights! So NJPW still has the talents that inokis are gone! 8 points! I hope to go upstairs! """,Mark,hmm no inoki in the league then it can only be better hopefully you have finally learned that wrestling fans want to see the wrestlers in wrestling matches and not in real fights so njpw still has the talents that inokis are gone points i hope to go upstairs,49
2008-04-30,8.0,"""Last years I did not like it so much, but in the overall picture in any case 8 points! Because the 80s and 90s were just too outstanding!""",Mark,last years i did not like it so much but in the overall picture in any case points because the and were just too outstanding,25
