date,rating,comment_,mark?,comment_clean,total_words
2016-01-24,10.0,"""Genial. For me the best that has happened to the wrestling since the ECW and the Attitude ERA. By the fact that the (gloomy) promos are built like a television series, an incredibly dense atmosphere is produced. Also the arena (completely without barriers to theAudience) contributes a lot to the mood with their unique construction. Even the Roster is small genius stroke. From the high-flyer (of course, the main focus is on the Powerhouse, everything is represented. What the athletes show in the ring is top top class. In addition, the top top class isCharacters all credibly brought over. Even the few wrestlish rather mediocre athletes have getting roles to whom their mediocre can fit to appearance and therefore credibly works. Currently, my favorite league, if that is still a few years so on, will Lucha Underground is definitelyOn my all-time place 1 hike and probably not disappear so fast. """,Mark,genial for me the best that has happened to the wrestling since the ecw and the attitude era by the fact that the gloomy promos are built like a television series an incredibly dense atmosphere is produced also the arena completely without barriers to theaudience contributes a lot to the mood with their unique construction even the roster is small genius stroke from the highflyer of course the main focus is on the powerhouse everything is represented what the athletes show in the ring is top top class in addition the top top class ischaracters all credibly brought over even the few wrestlish rather mediocre athletes have getting roles to whom their mediocre can fit to appearance and therefore credibly works currently my favorite league if that is still a few years so on will lucha underground is definitelyon my alltime place hike and probably not disappear so fast,149
2016-01-07,5.0,"""Ok, the league is praised, which I can understand in a way too. There is also a lot of good matches in the first season, I do not want to doubt that, but I think the style, the whole shape in the showsNot to be presented, not for wrestling as I want to see it. The whole thing looks at me more like a modern television series, as it is broadcast on Netflix or the like nowadays. Maybe that's the future, but I'm still funny.Will the promotion at Season 2 but definitely give a chance because it has completely earned it on the in-ring action. """,Not a Mark,ok the league is praised which i can understand in a way too there is also a lot of good matches in the first season i do not want to doubt that but i think the style the whole shape in the showsnot to be presented not for wrestling as i want to see it the whole thing looks at me more like a modern television series as it is broadcast on netflix or the like nowadays maybe thats the future but im still funnywill the promotion at season but definitely give a chance because it has completely earned it on the inring action,104
2016-01-04,9.0,"""Sports Entertainment How it should be: creative, Edgy, unique. I like the concept Lucha Underground very well, especially as you can only see in addition to interesting stories just damn good wrestling. Unfortunately, I can not give me the 10 points because I personallyA few story elements then are too cartoon-style (can not start so much with supernatural, etc. in wrestling shows). Nevertheless, probably the best thing you can watch weekly. """,Mark,sports entertainment how it should be creative edgy unique i like the concept lucha underground very well especially as you can only see in addition to interesting stories just damn good wrestling unfortunately i can not give me the points because i personallya few story elements then are too cartoonstyle can not start so much with supernatural etc in wrestling shows nevertheless probably the best thing you can watch weekly,70
2015-11-27,5.0,"""I've looked at some Lucha Underground Shows and I'm pretty blubbed. The problem is not the wrestler that is pretty good no question. My problem is rather that the league has a big problem with the pace of your shows. After Three high-speed matches one behind the other with partially incredible spots I am personally saturated, instead a Lucha Libre comes to the other after another. I have nothing against spot residues in herself, but you have to sometime sometimes put in a snap break, a story in one Tell a mess or at least a little slower. Only high-speed is very fast. In addition, the league in terms of hardcore matches probably wrote to the WSX at that time. So hardcore as possible and so fast S goes without the Actually, spots actually have to be done and thus telling a story. In a way, Lucha Underground is like the WSX, very good action but is too fast, when one is excited in the longer term. Conclusion So: The league does not exist now for so long, so she still has enough time from the mistakes I see right now. If that works, then I go significantly higher with the rating, because wrestling technically is what the guys are partially bringing a big cinema. """,Not a Mark,ive looked at some lucha underground shows and im pretty blubbed the problem is not the wrestler that is pretty good no question my problem is rather that the league has a big problem with the pace of your shows after three highspeed matches one behind the other with partially incredible spots i am personally saturated instead a lucha libre comes to the other after another i have nothing against spot residues in herself but you have to sometime sometimes put in a snap break a story in one tell a mess or at least a little slower only highspeed is very fast in addition the league in terms of hardcore matches probably wrote to the wsx at that time so hardcore as possible and so fast s goes without the actually spots actually have to be done and thus telling a story in a way lucha underground is like the wsx very good action but is too fast when one is excited in the longer term conclusion so the league does not exist now for so long so she still has enough time from the mistakes i see right now if that works then i go significantly higher with the rating because wrestling technically is what the guys are partially bringing a big cinema,215
2015-11-12,,"""Can you delete the last two comments and scores? Obviously the same person, both of which has awarded 0 points""",,can you delete the last two comments and scores obviously the same person both of which has awarded points,19
2015-11-02,9.0,"""Class wrestling and strong new concept that would probably not have been added to this extent before the company before the company. However, I personally find that you have missed relatively much powder during the course of the first season, and somehow not so much for the season FinalHad. Storyline technically the final was sensible, but in wrestling, many matches were far better during the season. On the second season you can look forward to. """,Mark,class wrestling and strong new concept that would probably not have been added to this extent before the company before the company however i personally find that you have missed relatively much powder during the course of the first season and somehow not so much for the season finalhad storyline technically the final was sensible but in wrestling many matches were far better during the season on the second season you can look forward to,75
2015-11-01,10.0," ""The best thing to happen to American wrestling in the 2010s. Everything this show has done, it has done perfectly.""",Mark,the best thing to happen to american wrestling in the everything this show has done it has done perfectly,19
2015-10-25,4.0," ""I mean, it's not bad or anything. It's just that there's both better indys and better lucha. The root promotion, AAA, isn't too great itself. Some matches worth seeing, Prince Puma is neat (but far from Ricochet's magnum opus), but the serialised-drama format makes it difficult to take seriously.""",Not a Mark,i mean its not bad or anything its just that theres both better indys and better lucha the root promotion aaa isnt too great itself some matches worth seeing prince puma is neat but far from ricochets magnum opus but the serialiseddrama format makes it difficult to take seriously,49
2015-10-18,7.0,"""For me, Lu is no value worth valuable. The production is definitely world class, that's all very horny raised and made, especially what goes outside the quantity. In the queue is not more world class: The ring is largely solid, with someFan inserters. Who is a fan of the Lucha Libre, so for example, I find a CONSEJO and no triple A before - Lu is different than both, and that's a good thing. Why not ten? I do not know me, get meIt's not the way I can give ten points here. Maybe it's about that the hype is too big for me. """,Mark,for me lu is no value worth valuable the production is definitely world class thats all very horny raised and made especially what goes outside the quantity in the queue is not more world class the ring is largely solid with somefan inserters who is a fan of the lucha libre so for example i find a consejo and no triple a before lu is different than both and thats a good thing why not ten i do not know me get meits not the way i can give ten points here maybe its about that the hype is too big for me,103
2015-10-07,10.0,"""I'm looking forward to the second season, because Lucha Underground was simply entertained me first-class with the total product. Not only the matches could inspire for the brevity of the time, above all the presentation of the format and the backstage segments made the whole thing to somethingSpecial. Providing praising is also the continuity in the construction of the talents, something that does not really run around at WWE. 10 points for LU! """,Mark,im looking forward to the second season because lucha underground was simply entertained me firstclass with the total product not only the matches could inspire for the brevity of the time above all the presentation of the format and the backstage segments made the whole thing to somethingspecial providing praising is also the continuity in the construction of the talents something that does not really run around at wwe points for lu,72
2015-10-07,4.0," ""Edited Rating. I watched this whole thing for a second time. My original rating of 6 is a 4. The universe is fun. The spot after spot after spot, zero psychology and not actual lucha libre.. Ugh. So repetitive. Wrestling fans are prisoners of the moment. This is no 10. I also did not like how LU became an office for AAA.""",Not a Mark,edited rating i watched this whole thing for a second time my original rating of is a the universe is fun the spot after spot after spot zero psychology and not actual lucha libre ugh so repetitive wrestling fans are prisoners of the moment this is no i also did not like how lu became an office for aaa,59
2015-09-29,10.0,"""Clearly at the moment the most exciting product on the wrestling market. The storyline links are very good, the clips and the whole construction as a series exciting high. This is very spectacular in the ring and actually offers something new today. To do this with Vampiro andStriker excellent commentators. """,Mark,clearly at the moment the most exciting product on the wrestling market the storyline links are very good the clips and the whole construction as a series exciting high this is very spectacular in the ring and actually offers something new today to do this with vampiro andstriker excellent commentators,50
2015-08-18,7.0,"""What the WWE wants to be, Sports Entertainment! (NXT excluded, that's own and better for me what's own and better). Every week you can see good battles and it's still uphill. From the booking awesome, but the wrestling is too spotlastic.""",Mark,what the wwe wants to be sports entertainment nxt excluded thats own and better for me whats own and better every week you can see good battles and its still uphill from the booking awesome but the wrestling is too spotlastic,41
2015-08-16,7.0," ""Lucha Underground knows how to do Lucha.  It's great to see stars from Mexico perform along side indie stars from America.  The matches are good and the commentary is insightful and entertaining.  The out of ring vignettes however are pretty corny and sometimes no disqualification matches go a little too far.  Watching someone get there head stomped into a styrofoam cinder block will ruin a match for me.  Some of the stunts remind me of WSX which was absolutely horrible.""",Mark,lucha underground knows how to do lucha its great to see stars from mexico perform along side indie stars from america the matches are good and the commentary is insightful and entertaining the out of ring vignettes however are pretty corny and sometimes no disqualification matches go a little too far watching someone get there head stomped into a styrofoam cinder block will ruin a match for me some of the stunts remind me of wsx which was absolutely horrible,80
2015-08-15,10.0," ""For me, the best promotion around today. I really hope they sign a second season !   This show really has a unique feeling, it's not another WWE wannabe.   Great matches, awesome production values, cinema-like vignettes and characters.   If you haven't tried it yet, go now ! :)""",Mark,for me the best promotion around today i really hope they sign a second season  this show really has a unique feeling its not another wwe wannabe  great matches awesome production values cinemalike vignettes and characters  if you havent tried it yet go now,44
2015-08-13,10.0," ""My favorite wrestling promotion! Lucha is modern in a very good way! They don't shove people down your throats and they do a much better job booking their stars to who is the best in ability!""",Mark,my favorite wrestling promotion lucha is modern in a very good way they dont shove people down your throats and they do a much better job booking their stars to who is the best in ability,36
2015-08-10,10.0,"""You have created a good product with LU, which offers exactly like WWE entertainment, but more wrestling is also shown. Clear, Lucha Libre is temporal and high flyer-duly, but no disadvantage. On the contrary. To do this, the segments come to thatwho are elaborately produced and clearly distinguish from those of other leagues. The first season is rum and it was really fun for me, just because the matches carried away and with Ultima Lucha you have found a suitable conclusion. """,Mark,you have created a good product with lu which offers exactly like wwe entertainment but more wrestling is also shown clear lucha libre is temporal and high flyerduly but no disadvantage on the contrary to do this the segments come to thatwho are elaborately produced and clearly distinguish from those of other leagues the first season is rum and it was really fun for me just because the matches carried away and with ultima lucha you have found a suitable conclusion,81
2015-08-10,10.0,"""What should you say to Lucha Underground? In principle, everything has been mentioned: An innovative, entertaining and damned strong show, which sets new standards and makes everything right. Roster, matches, storylines, segments, atmosphere ... just everything is rightAt Lu. It's damn a lot of fun to look at what is all the new and fresh things. And yet it does not affect all too trashy like the unofficial predecessor WSX. I hope so that we get a second season. Because if a show nearlyis perfect, she deserves (as well as the fans of it) a sequel. If it will not lead to a continuation, that would be a just as painful loss as the ECW. Non-detrimental: Lucha Underground is one of the best (wrestling) series all times. Please moreof that!""",Mark,what should you say to lucha underground in principle everything has been mentioned an innovative entertaining and damned strong show which sets new standards and makes everything right roster matches storylines segments atmosphere just everything is rightat lu its damn a lot of fun to look at what is all the new and fresh things and yet it does not affect all too trashy like the unofficial predecessor wsx i hope so that we get a second season because if a show nearlyis perfect she deserves as well as the fans of it a sequel if it will not lead to a continuation that would be a just as painful loss as the ecw nondetrimental lucha underground is one of the best wrestling series all times please moreof that,129
2015-07-15,10.0,"""Lucha Underground is just fun! Very cool characters and this underground / gangsterget Tue is simply awesome. I hope it goes on the level. Actually, I would have to deduct a point, because a sequence takes only 45 minutes and you have to wait 7 days on theNext. Fun at side. This is a really strong production """,Mark,lucha underground is just fun very cool characters and this underground gangsterget tue is simply awesome i hope it goes on the level actually i would have to deduct a point because a sequence takes only minutes and you have to wait days on thenext fun at side this is a really strong production,54
2015-06-10,10.0,"""An absolute insider tip. If you are looking for an alternative for NXT and more leagues, this is perfectly right here. The matches with this league are almost always strong, the roster is a class mix of many wrestlers with different styles, backstage promos and scenes rememberB-Movies from the 90s. I hope there is a second season you just want to see more It makes a hidden fun and the whole convinces totally. """,Mark,an absolute insider tip if you are looking for an alternative for nxt and more leagues this is perfectly right here the matches with this league are almost always strong the roster is a class mix of many wrestlers with different styles backstage promos and scenes rememberbmovies from the i hope there is a second season you just want to see more it makes a hidden fun and the whole convinces totally,72
2015-05-24,10.0," ""Lucha Underground is a great promotion. Lucha Undergroud has his own universe, good matches and good storylines. Also, every episode is like a Robert Rodriguez movie. I love it. Some things, like backstage segments, interviews and backstage brawls look pretty cool. I hope LU will become a national promotion.""",Mark,lucha underground is a great promotion lucha undergroud has his own universe good matches and good storylines also every episode is like a robert rodriguez movie i love it some things like backstage segments interviews and backstage brawls look pretty cool i hope lu will become a national promotion,49
2015-04-30,10.0," ""LU is the best promotion in the U. S. today, hands down. Great wrestling, and storylines all around, with some of the most interesting camera work, and backstage segments I have ever seen. I love the over the top characters, the well defined heels & faces, and the overall feeling of the promotion.""",Mark,lu is the best promotion in the u s today hands down great wrestling and storylines all around with some of the most interesting camera work and backstage segments i have ever seen i love the over the top characters the well defined heels faces and the overall feeling of the promotion,52
2015-04-26,10.0,"""Find Lucha Underground simply great. The wrestlers have a lot of freedom here. Unfortunately, the promotion has financial problems. Hopefully they create the curve. It would be a pity that such a promotion goes down.""",Mark,find lucha underground simply great the wrestlers have a lot of freedom here unfortunately the promotion has financial problems hopefully they create the curve it would be a pity that such a promotion goes down,35
2015-04-22,8.0,"""Lu properly rated is difficult. And for different reasons. First of all, you should not expect classic Lucha Libre as you get it at CMLL. LU is very entertainment for AAA ratios. The format comes as a kind of Series presented. I only know from MTV's Wrestling Society-X, and that was, because you can be honest, garbage. Here you realize the people of El Rey try to go the golden middle ground. Fast matches like in Lucha Libre, Storytelling as in the US Main Stream Wrestling paired with elements of hispanic American culture (everyday culture as music, as well as the influences of the Aztecs, etc.). I'm thrilled here that you can create it from an hour (Eig. 45 min) TV time To get remove maximum. There are no matches without meaning, which is a very clear advantage over many other promotion, and the workers really troubles to transport everything. All in all, I like despite Ma Ner small chop the total product. Lucha Underground is what the WWE likes to be claimed by itself: Sports Entertainment. And I still feel talking to each show. Too bad that there is no tour, pity that the fan shop has previously shipped only in North America (of course, that may only be a valuation criterion, but can be added to the overall package), too bad the tapings are always made so far before. But all in all, the ""product"" is really his 8/10 worth. Thumbs up. Hopefully, it stays permanently preserved as a real alternative to other shows. """,Mark,lu properly rated is difficult and for different reasons first of all you should not expect classic lucha libre as you get it at cmll lu is very entertainment for aaa ratios the format comes as a kind of series presented i only know from mtvs wrestling societyx and that was because you can be honest garbage here you realize the people of el rey try to go the golden middle ground fast matches like in lucha libre storytelling as in the us main stream wrestling paired with elements of hispanic american culture everyday culture as music as well as the influences of the aztecs etc im thrilled here that you can create it from an hour eig min tv time to get remove maximum there are no matches without meaning which is a very clear advantage over many other promotion and the workers really troubles to transport everything all in all i like despite ma ner small chop the total product lucha underground is what the wwe likes to be claimed by itself sports entertainment and i still feel talking to each show too bad that there is no tour pity that the fan shop has previously shipped only in north america of course that may only be a valuation criterion but can be added to the overall package too bad the tapings are always made so far before but all in all the product is really his worth thumbs up hopefully it stays permanently preserved as a real alternative to other shows,254
2015-04-15,10.0,"""Actually, I'm not so the Lucha fan, but this show is fantastic. You can see that Robert Rodriguez is spinning the threads. Dario Cueto as a greasy heel boss is a great actor and, so to speak, as a solid constant through the shows. The Rosterconsists of top stars of the USA and Mexico. And the ambience in the Lucha Temple is just perfect. The crowd is fully involved and with a passion of heart. Very cool it is when she joins the Heel Pentagon with Ciereo Miedo calls and even expectingThat he ""breaks"" his opponents ""Vampiro and Matt Striker play the balls great. So commentators should work together. I'm really looking forward to go.""",Mark,actually im not so the lucha fan but this show is fantastic you can see that robert rodriguez is spinning the threads dario cueto as a greasy heel boss is a great actor and so to speak as a solid constant through the shows the rosterconsists of top stars of the usa and mexico and the ambience in the lucha temple is just perfect the crowd is fully involved and with a passion of heart very cool it is when she joins the heel pentagon with ciereo miedo calls and even expectingthat he breaks his opponents vampiro and matt striker play the balls great so commentators should work together im really looking forward to go,115
2015-04-10,10.0,"""This league is the future for me. No other promotion can really enjoy me a weekly as this. Class Roster, great wrestling, good commentary and excellent storylines. And every week. Continue so Lucha Underground!""",Mark,this league is the future for me no other promotion can really enjoy me a weekly as this class roster great wrestling good commentary and excellent storylines and every week continue so lucha underground,34
2015-03-26,9.0," ""Certainly one of the most intriguing new promotions to come along in many years (perhaps even - dare I say it - since ECW).  Quickly established itself with an innovative, more cinematic approach, with backstage segments playing out as mini-movies rather than standard wrestling ""reality-style"" segments.  No doubt the influence of co-founder Robert Rodriguez.  Great mix of talent from AAA in Mexico as well as the US independent scene.  They combine lucha libre tradition with new-school mentality in a totally successful way, and create interesting and high-quality matches, often with interesting new stipulations or twists on old favorites (i. e. their version of the Royal Rumble, the Aztec Warfare match).  All the while it creates its own mythology for its characters.  Bringing something truly new to wrestling is no small feat and Lucha Underground pulls it off.  Rated 9 currently as the company is still less than a year old, but if they keep doing what they're doing I could definitely see myself scoring even higher.""",Mark,certainly one of the most intriguing new promotions to come along in many years perhaps even dare i say it since ecw quickly established itself with an innovative more cinematic approach with backstage segments playing out as minimovies rather than standard wrestling realitystyle segments no doubt the influence of cofounder robert rodriguez great mix of talent from aaa in mexico as well as the us independent scene they combine lucha libre tradition with newschool mentality in a totally successful way and create interesting and highquality matches often with interesting new stipulations or twists on old favorites i e their version of the royal rumble the aztec warfare match all the while it creates its own mythology for its characters bringing something truly new to wrestling is no small feat and lucha underground pulls it off rated currently as the company is still less than a year old but if they keep doing what theyre doing i could definitely see myself scoring even higher,163
2015-02-27,6.0,"""Have just looked almost every episode and have to say that it can not take me almost as much as the others. The matches are very similar and sometime the moves are simply boring. The show Gimmick also annoys a little bitThere is still new sports that take me away. But just shaping a show by flyers, is Öde. The product is by no means bad, but I personally expect something more if I look at the list of workers. Other shows I seeI prefer. """,Not a Mark,have just looked almost every episode and have to say that it can not take me almost as much as the others the matches are very similar and sometime the moves are simply boring the show gimmick also annoys a little bitthere is still new sports that take me away but just shaping a show by flyers is öde the product is by no means bad but i personally expect something more if i look at the list of workers other shows i seei prefer,85
2015-02-09,10.0," ""The best promotion today. Fun to watch, great argument... a perfect boss character on Dario Cueto and a deep, deep roster. I really love the combination of Lucha style and big guys powerhouse.""",Mark,the best promotion today fun to watch great argument a perfect boss character on dario cueto and a deep deep roster i really love the combination of lucha style and big guys powerhouse,33
2015-01-25,9.0,"""Great show, great matches, great wrestlers. I like the setting very well and I also find this series presentation well and above all new. Ricochet / Prince Puma is a feast for the eyes and Mundo has always been fine. There was still a few AAA stars andYou have a great show. Many interesting wrestlers like Cuerno, Cage, Havoc and also good female wrestlers like Ivelisse and Sexy Star. Although I absolutely no fan of women wrestling (yes, I'm spoiled through the WWE) Lu that shows thatIt is also possible to represent it differently. Just hope that the league holds, because the WWE can use competition. Unfortunately, one hears that so far it is not financially worthwhile. """,Mark,great show great matches great wrestlers i like the setting very well and i also find this series presentation well and above all new ricochet prince puma is a feast for the eyes and mundo has always been fine there was still a few aaa stars andyou have a great show many interesting wrestlers like cuerno cage havoc and also good female wrestlers like ivelisse and sexy star although i absolutely no fan of women wrestling yes im spoiled through the wwe lu that shows thatit is also possible to represent it differently just hope that the league holds because the wwe can use competition unfortunately one hears that so far it is not financially worthwhile,116
2015-01-18,8.0,"""I've been looking for Lucha Underground. But what I've seen so far I found it very entertaining. I hope that this shipment quickly increases popularity, so that it will be a good alternative to the WWE. Remains only to hope that the McMahons remains League do not try to be sawing, because the WWE is like the Empire of Star Wars for me. At the moment I really like NXT in this league. At Lucha everything is somehow crazy, even more athletic and somehow Mafia Like. I find this mix very much successful. However, the storylines must be greatly improved. Good wrestlers are already there and I hope there will be even more. Nice that you also get a few well-known former WWE Stars to face. I could also get a Matt Hardy very well Imagine Lucha. Especially with his Willow Gimmick he would have fit perfectly. TNA Wrestling is a setting star. I saw the start at destination America and I just have D As feeling that from this league is just the air out. Stars like Bully Ray or Devon have left the league and not without reason. So remains only to hope that Lucha is greater and more successful in the future. The potential is there and now it is due to the producers what to do. """,Mark,ive been looking for lucha underground but what ive seen so far i found it very entertaining i hope that this shipment quickly increases popularity so that it will be a good alternative to the wwe remains only to hope that the mcmahons remains league do not try to be sawing because the wwe is like the empire of star wars for me at the moment i really like nxt in this league at lucha everything is somehow crazy even more athletic and somehow mafia like i find this mix very much successful however the storylines must be greatly improved good wrestlers are already there and i hope there will be even more nice that you also get a few wellknown former wwe stars to face i could also get a matt hardy very well imagine lucha especially with his willow gimmick he would have fit perfectly tna wrestling is a setting star i saw the start at destination america and i just have d as feeling that from this league is just the air out stars like bully ray or devon have left the league and not without reason so remains only to hope that lucha is greater and more successful in the future the potential is there and now it is due to the producers what to do,220
2015-01-13,8.0,"""So far, Lucha Underground is really promising. Since the message came now that the project financially not really worth it, I have a fear of having to experience a bad awakening. I'm curious how the league develops.""",Mark,so far lucha underground is really promising since the message came now that the project financially not really worth it i have a fear of having to experience a bad awakening im curious how the league develops,37
2014-12-20,8.0,"""Welcome to Lucha Underground! When I experienced from the program almost half a year ago and I watched a few shows from AAA because of this (whom everyone can do for free because the gentlemen of AAA publish the shows after almost 2- 3 weeks on your YouTube page) was my first skeptical. The product was Crazy as fuck. There was many interesting faces that you get to face here again (Drago, Fenix, Sexy Star) but also if I found the shows really cool Was it so much shit at once that after a month I said, ""Ok, let's start with this Ami Show because otherwise I need N new brain. ""But I was a bit worried how to sell the product of AAA in America and to make it open to tell you either. Lucha Underground is what completely own. It is best to describe Lu as Attitude Era on Crack. The stories are in the Center It's all very over the top and the wrestlers are really displayed like superheroes or something like that. But that has a cool charm. The backstage segments are more reminiscent of a mafia movie wherever the whole thing is more like a kind of TV series. The promos are also really well done. Especially the wrestlers are tallly crossed. Sexy star as a perfect role model for the female viewers, Prince Puma as a mysterious student of Konnan and Muerme or as an absolute monster Ala Bane von Batman. The feuds are also correct Well done. The feud between King Guerno and Drago is already better than all matches between Cena and Lesnar. The in-ring action goes in ordn University Fast Spotwrestling with many moves a suction cup conductor match. The mix fits. For fans of classic wrestling not necessarily but all the one of a good mix of story-telling and fast-paced action I can only say I can say. Let's see what the future for Lu brings for the first but 8 points. """,Mark,welcome to lucha underground when i experienced from the program almost half a year ago and i watched a few shows from aaa because of this whom everyone can do for free because the gentlemen of aaa publish the shows after almost  weeks on your youtube page was my first skeptical the product was crazy as fuck there was many interesting faces that you get to face here again drago fenix sexy star but also if i found the shows really cool was it so much shit at once that after a month i said ok lets start with this ami show because otherwise i need n new brain but i was a bit worried how to sell the product of aaa in america and to make it open to tell you either lucha underground is what completely own it is best to describe lu as attitude era on crack the stories are in the center its all very over the top and the wrestlers are really displayed like superheroes or something like that but that has a cool charm the backstage segments are more reminiscent of a mafia movie wherever the whole thing is more like a kind of tv series the promos are also really well done especially the wrestlers are tallly crossed sexy star as a perfect role model for the female viewers prince puma as a mysterious student of konnan and muerme or as an absolute monster ala bane von batman the feuds are also correct well done the feud between king guerno and drago is already better than all matches between cena and lesnar the inring action goes in ordn university fast spotwrestling with many moves a suction cup conductor match the mix fits for fans of classic wrestling not necessarily but all the one of a good mix of storytelling and fastpaced action i can only say i can say lets see what the future for lu brings for the first but points,329
2014-12-17,9.0,"""So far I am very entertained by Lucha Underground. The production and setting in the"" Aztec Temple ""are a nice idea, whereby the real highlight is for me to raise a wrestling show like a TV series with short but extremely high quality produced backstage players who can cover the lack of actress talent of many wrestlers. The same applies to the camera guide during the matches, which allows smaller botches mostly to ignore. The producer has made something that the wrestling industry has been missing for a long time and what I was hardly hardly held for possible: to bring innovation to the American market. Further plus is the short show duration of 45 minutes send time. So one is forced to take a relatively high pace, on the other hand, you can also be the whole refunds Save the otherwise wrestling shows. Nevertheless, you can do it Rotz the short time to establish characters, further develop and thus ensure that I am interested in how it continues. Pleasant variety to 9 hours WWE product per week. """,Mark,so far i am very entertained by lucha underground the production and setting in the aztec temple are a nice idea whereby the real highlight is for me to raise a wrestling show like a tv series with short but extremely high quality produced backstage players who can cover the lack of actress talent of many wrestlers the same applies to the camera guide during the matches which allows smaller botches mostly to ignore the producer has made something that the wrestling industry has been missing for a long time and what i was hardly hardly held for possible to bring innovation to the american market further plus is the short show duration of minutes send time so one is forced to take a relatively high pace on the other hand you can also be the whole refunds save the otherwise wrestling shows nevertheless you can do it rotz the short time to establish characters further develop and thus ensure that i am interested in how it continues pleasant variety to hours wwe product per week,176
