date,rating,comment_,mark?,comment_clean,total_words
2015-05-18,9.0,"""Look now Ring of Honor and have to say honestly .. Raw has made me a fan again. I have been pretty down with wrestling, WWE BOOKT completely for a long time and makes each of her employees to the Vollidiene, TNA usually has good wrestlingBut is rather complicated by Stories, and raw is simple .. exactly the complete opposite of both leagues. Crazy good TV matches (IPPVS yet not seen yet), simple and effective storytelling and give the fans the best in-ring playerswhich there is. Madness. I do not know why I avoided this league for so long. Thank you. Thanks for the returned love for this sport :) """,Mark,look now ring of honor and have to say honestly raw has made me a fan again i have been pretty down with wrestling wwe bookt completely for a long time and makes each of her employees to the vollidiene tna usually has good wrestlingbut is rather complicated by stories and raw is simple exactly the complete opposite of both leagues crazy good tv matches ippvs yet not seen yet simple and effective storytelling and give the fans the best inring playerswhich there is madness i do not know why i avoided this league for so long thank you thanks for the returned love for this sport,107
2015-02-04,8.0," ""The key to making a place in the wrestling landscape is to create an identity of one's own and do something different than what the other companies are offering.  ROH has certainly done that, and its ""wrestling is serious business"" approach has generated a loyal fanbase and a spot at the top of the heap of indy promotions.  Can be counted on for good matches and a showcase on athleticism, and has taken over the ECW role in today's ""big three"" as a breeding ground for new talent for the bigger promotions.  Creatively has been on the rise again as of late, after a few lean years in the early 2010s.""",Mark,the key to making a place in the wrestling landscape is to create an identity of ones own and do something different than what the other companies are offering roh has certainly done that and its wrestling is serious business approach has generated a loyal fanbase and a spot at the top of the heap of indy promotions can be counted on for good matches and a showcase on athleticism and has taken over the ecw role in todays big three as a breeding ground for new talent for the bigger promotions creatively has been on the rise again as of late after a few lean years in the early,110
2015-03-29,8.0,"""Meanwhile, on the ascending branch and in the US, probably the best pure wrestling product is currently.""",Mark,meanwhile on the ascending branch and in the us probably the best pure wrestling product is currently,17
2015-05-01,10.0," ""I've been following ROH for the past 7 years and they still amaze me. They deserve to be the top promotion in the US, and I'm happy their growing day after day. Cole, Elgin, Briscoes, ACH, Ciampa, O'Reilly, Fish are the present and the future of this business and the company is doing a great job with them. And Corino as a colour commentator is simply fenomenal.""",Mark,ive been following roh for the past years and they still amaze me they deserve to be the top promotion in the us and im happy their growing day after day cole elgin briscoes ach ciampa oreilly fish are the present and the future of this business and the company is doing a great job with them and corino as a colour commentator is simply fenomenal,66
2014-11-30,10.0,"""Ring of Honor, currently the best wrestling league in the world. Nothing is so entertaining like raw. You can see a main event of a chopper each time. Stars like Adam Cole, AJ Styles or Cedric Alexander looks like in the ring. EachJust just horny, exciting matches. The feuds give sense, it's exciting and, above all, not as childish as the WWE. The CRWOD is great every time. This league is worse than earlier, but still the best indy promotion. ThatIs wrestling! """,Mark,ring of honor currently the best wrestling league in the world nothing is so entertaining like raw you can see a main event of a chopper each time stars like adam cole aj styles or cedric alexander looks like in the ring eachjust just horny exciting matches the feuds give sense its exciting and above all not as childish as the wwe the crwod is great every time this league is worse than earlier but still the best indy promotion thatis wrestling,82
2014-02-08,10.0,"""So I started looking at about 2 months ago Ring of Honor and I have to see Saagen I'm really excited about this league. I find it offers cool storylines (from what I have seen to Jetz. The matches are then very good, Especially the technical style I like. Plus points receives the league of me, since it has already brought very big talents up: cm Punk, Austin Aries, Seth Rollins, Cesaro, Daniel Bryan ... """,Mark,so i started looking at about months ago ring of honor and i have to see saagen im really excited about this league i find it offers cool storylines from what i have seen to jetz the matches are then very good especially the technical style i like plus points receives the league of me since it has already brought very big talents up cm punk austin aries seth rollins cesaro daniel bryan,73
2014-05-24,10.0,"""My personal favorite league, in 2014 on an absolute high. Top storylines, the best radian for years, regularly high-class events and just great wrestling. Now also a PPV contract is guaranteed and a cooperation with NJPW for raw so far really a fantastic year 2014""",Mark,my personal favorite league in on an absolute high top storylines the best radian for years regularly highclass events and just great wrestling now also a ppv contract is guaranteed and a cooperation with njpw for raw so far really a fantastic year,43
2014-03-27,6.0," ""Pioneered a style and made the rest of the wrestling world take notice, isn't quite the same these days though.""",Not a Mark,pioneered a style and made the rest of the wrestling world take notice isnt quite the same these days though,20
2014-01-03,10.0,"""Raw is always good for really good matches, the booking is logical and mainly created in the long term. You almost always get what you hope for from the product, the change of the World Title is still very special. Therefore, the top grade from me.""",Mark,raw is always good for really good matches the booking is logical and mainly created in the long term you almost always get what you hope for from the product the change of the world title is still very special therefore the top grade from me,46
2014-02-17,9.0," ""My second favorite wrestling promotion next to New Japan Pro Wrestling""",Mark,my second favorite wrestling promotion next to new japan pro wrestling,11
2013-12-20,5.0," ""Once upon a time Ring of Honor was a enjoyable but flawed promotion with decent booking and generally good to great main event matches, that time passed after 2009 and they've been pretty crappy ever sense. Lots of bland tape trading rip off matches, horrible production value, bad stories and characters, etc. Also they sucked from 2002-2003 as well. Couldn't possible give them more then 6, but I'll be going with a 5 because I get them on my TV and it's impossible to sit through.""",Not a Mark,once upon a time ring of honor was a enjoyable but flawed promotion with decent booking and generally good to great main event matches that time passed after and theyve been pretty crappy ever sense lots of bland tape trading rip off matches horrible production value bad stories and characters etc also they sucked from as well couldnt possible give them more then but ill be going with a because i get them on my tv and its impossible to sit through,82
2013-10-26,9.0,"""From pure wrestling, the best of America has to offer. The best indy candlets paired with good stories and great matches. Unfortunately, the league does not get the attention you deserve.""",Mark,from pure wrestling the best of america has to offer the best indy candlets paired with good stories and great matches unfortunately the league does not get the attention you deserve,31
2013-08-26,,"""I would definitely greet it to see the league on German television, now dreaming you can do. (Variety to TNA / WWE)""",,i would definitely greet it to see the league on german television now dreaming you can do variety to tna wwe,21
2013-08-23,,"""For a review, I have just seen from the current product too little, but after the disposals of as heroes and icons celebrated wrestlers such as Samoa Joe, CM Punk, Bryan Danielson, Claudio Castagnoli, Chris Hero is always lacking in people who are not Only athletic can be inspired, but also visually and attracted by charisma. If I look at current posters, it is sometimes difficult to recognize driving horses such as Davey Richards, Eddie Edwards or Michael Elgin. I do not criticize that at Ring of Honor The wrestling component is clearly in the front - if I want to see Sports Entertainemt, I know what leaves me there - but interesting character can be built even without long promos and large-scale feuds. Raw has its best time with security behind Even if there are currently potential successors such as Steen's at least potential successor that could possibly have a status as listed above Wrestler. """,,for a review i have just seen from the current product too little but after the disposals of as heroes and icons celebrated wrestlers such as samoa joe cm punk bryan danielson claudio castagnoli chris hero is always lacking in people who are not only athletic can be inspired but also visually and attracted by charisma if i look at current posters it is sometimes difficult to recognize driving horses such as davey richards eddie edwards or michael elgin i do not criticize that at ring of honor the wrestling component is clearly in the front if i want to see sports entertainemt i know what leaves me there but interesting character can be built even without long promos and largescale feuds raw has its best time with security behind even if there are currently potential successors such as steens at least potential successor that could possibly have a status as listed above wrestler,154
2013-06-27,5.0,"""I understand the hype around this league simply and seemingly not when Rob Feinstein has founded raw and introduced a special rules (handshake, etc.) was the league still differently and interesting, the constant hype through various websites and fan robots as well as the gray administrationThe league and multiple possession of ownership have hurt raw very much. From a good indy league with interesting approaches but a weak radian from ex-ECW wrestlers to an overvalued hype machine with good talents of superior viewers and overloaded cards. Raw has been money problems for years andIf there is no good results, at least no better than Chikara or PWG and that, despite the constant PR that you get through PwinsiDer and Co.. The matches are usually very spotlastic and lacks really construction, the Roster is the most part of mercenariesalso compete in tens of other leagues. The IPPVS were a disaster and were hardly bought anyway. """,Not a Mark,i understand the hype around this league simply and seemingly not when rob feinstein has founded raw and introduced a special rules handshake etc was the league still differently and interesting the constant hype through various websites and fan robots as well as the gray administrationthe league and multiple possession of ownership have hurt raw very much from a good indy league with interesting approaches but a weak radian from execw wrestlers to an overvalued hype machine with good talents of superior viewers and overloaded cards raw has been money problems for years andif there is no good results at least no better than chikara or pwg and that despite the constant pr that you get through pwinsider and co the matches are usually very spotlastic and lacks really construction the roster is the most part of mercenariesalso compete in tens of other leagues the ippvs were a disaster and were hardly bought anyway,154
2013-06-23,6.0," ""Were great for a short period of time but they've rarely done anything good in the last couple of years.""",Not a Mark,were great for a short period of time but theyve rarely done anything good in the last couple of years,20
2013-05-24,10.0,"""Hatch the best Independent Wrestling Promotion in the world!""",Mark,hatch the best independent wrestling promotion in the world,9
2013-05-23,10.0,"""Ring of Honor is the best promotion in America. Nowadays they deliver the best weekly TV shows in America and very good PPV's. They get their technical problems that they had last year. The storylines are good and logicalBuoyat. A young and wrestling strong roster is available and new talents are still discovered and pushed again. The ""former"" Ring of Honor distinguishes itself from today's, as there was no TV shows at that time and the focus on the in the ringAction was. At that time, there were rows of viewing main events (almost always match of the year candidates) and passable undercards. Clearly clear the highest score for Ring of Honor """,Mark,ring of honor is the best promotion in america nowadays they deliver the best weekly tv shows in america and very good ppvs they get their technical problems that they had last year the storylines are good and logicalbuoyat a young and wrestling strong roster is available and new talents are still discovered and pushed again the former ring of honor distinguishes itself from todays as there was no tv shows at that time and the focus on the in the ringaction was at that time there were rows of viewing main events almost always match of the year candidates and passable undercards clearly clear the highest score for ring of honor,112
2013-04-05,9.0,"""Often people have told me, old look at Ring of Honor. Always good matches and no dihofen Storylines. Storylines are only a supplement there anyway. So I looked at a couple and ... damn good. Jep.I'll not get raw regularly now. Look New Japan, Czw and TNA ne third wrestling league I simply have Ned the time and the other three I just like to stop with those but raw definitely remains under observation and certain interesting sounding showsalso looked again. But what affects the storylines ... So if those who are only supplement then Storylines are generally only supplement. (if you were going to me after me you could go back on something because you think I believe inThe old years also set a lot is now but now my opinion. I'm not such a fan of Storylines I'm rather what's going on in the ring) """,Mark,often people have told me old look at ring of honor always good matches and no dihofen storylines storylines are only a supplement there anyway so i looked at a couple and damn good jepill not get raw regularly now look new japan czw and tna ne third wrestling league i simply have ned the time and the other three i just like to stop with those but raw definitely remains under observation and certain interesting sounding showsalso looked again but what affects the storylines so if those who are only supplement then storylines are generally only supplement if you were going to me after me you could go back on something because you think i believe inthe old years also set a lot is now but now my opinion im not such a fan of storylines im rather whats going on in the ring,145
2012-09-15,6.0," ""Production values are terrible and most of the talent trying anything than wrestling seems to end up in a horrible result. That said, the in-ring action is over-average quality but the product overall lacks depth because of everything done so poorly outside the ropes.""",Not a Mark,production values are terrible and most of the talent trying anything than wrestling seems to end up in a horrible result that said the inring action is overaverage quality but the product overall lacks depth because of everything done so poorly outside the ropes,44
2012-11-09,2.0," ""ROH bots and Jim Cornette have a hatred for what Cornette calls ""entertainment rasslin"" and therefore there is no stories, no gimmicks and everyone is a vanilla midget such as TJ Perkin, only Mondo and Steen have charisma which is being somewhat suppressed.  I was told that every night there would be 5 star classic and from what I've seen the matches have no psychology and is just a bunch of shitty spotfests, if I want them Ill go to Mexico which do then much better. I have seen zero classic matches from ROH since I started watching since the Sinclair deal.  Lastly, the production values are shit, the stadium is dark and has really poor camera. Also what is with the promos, they are so poorly produced I can make better promos with movie maker and camtasia. Lasty, to many DVDs being shoved down our throats.""",Not a Mark,roh bots and jim cornette have a hatred for what cornette calls entertainment rasslin and therefore there is no stories no gimmicks and everyone is a vanilla midget such as tj perkin only mondo and steen have charisma which is being somewhat suppressed i was told that every night there would be star classic and from what ive seen the matches have no psychology and is just a bunch of shitty spotfests if i want them ill go to mexico which do then much better i have seen zero classic matches from roh since i started watching since the sinclair deal lastly the production values are shit the stadium is dark and has really poor camera also what is with the promos they are so poorly produced i can make better promos with movie maker and camtasia lasty to many dvds being shoved down our throats,146
2012-05-27,10.0,"""Ring of Honor is the best wrestling league in the world for me. The matches are rarely boring or even bad. Generally the in-ring is very good. The TV shows are easy to see and unlike other promotions are the PPVs hereSpecial. 10 points for raw. """,Mark,ring of honor is the best wrestling league in the world for me the matches are rarely boring or even bad generally the inring is very good the tv shows are easy to see and unlike other promotions are the ppvs herespecial points for raw,45
2012-05-18,9.0,"""Raw currently offers the best in ring wrestling in the states. Storylines are always very simple knitted and comprehensible, but could be sometimes more creative. Tag Team Devision is great, but highly not as good as earlier. Nevertheless best bestLeague in the world. """,Mark,raw currently offers the best in ring wrestling in the states storylines are always very simple knitted and comprehensible but could be sometimes more creative tag team devision is great but highly not as good as earlier nevertheless best bestleague in the world,43
2012-04-30,6.0,"""So I do not participate about the promotion. The matches are really for the biggest peak, but that was it too. For me, the raw product hardly differs from MMA Sport. You try to keep your product realistic and therefore just attempts to hold and try onlyRealistic segments and interviews to lead. For unusual gimmicks or storylines, there is no place there. Who stands on Pure Wrestling, can also turn on the partially overvalued Japanese or look at UFC. """,Not a Mark,so i do not participate about the promotion the matches are really for the biggest peak but that was it too for me the raw product hardly differs from mma sport you try to keep your product realistic and therefore just attempts to hold and try onlyrealistic segments and interviews to lead for unusual gimmicks or storylines there is no place there who stands on pure wrestling can also turn on the partially overvalued japanese or look at ufc,79
2012-10-04,10.0,"""Best League! Grandiose Matches, Horny Audience & a Good Young Roster""",Mark,best league grandiose matches horny audience a good young roster,10
2012-06-04,8.0,"""Roh has deteriorated in recent years, but is still the best American wrestling product. With workers like Davey Richards or Roderick Strong you have probably the best casted roster in the world, except maybe the New Japan. Besides, their shows are their showsconsistently strong. """,Mark,roh has deteriorated in recent years but is still the best american wrestling product with workers like davey richards or roderick strong you have probably the best casted roster in the world except maybe the new japan besides their shows are their showsconsistently strong,44
2012-03-19,7.0,"""Unfortunately, in the 10 years of its existence, the league has absolutely lost its charm and special position for me. Of course, this is also due to the immigrant top people but also in philosophy has changed a lot, which simply does not like it like 2002, 2005 and 2006. For me, Sapolsky was the best Raw Booker, who had fantastic talent with whom he could work and managed to use some of the less talented wrestlers. This talent and this ability was missing Adam Pearce and lack of delirious In my eyes and might make the mainstreamable, but for me the varnish is in general appearance and largely splintered the contents strongly. Since the beginning of 2010, raw can not really motivate me properly. The TV production has long been the time DVD sales to the unwlower stepchild, which could be remembered on the quality of the DVDs and the long wait for publication. Given 10 points from 2003 to 2007, meanwhile there are 6 points. """,Mark,unfortunately in the years of its existence the league has absolutely lost its charm and special position for me of course this is also due to the immigrant top people but also in philosophy has changed a lot which simply does not like it like  and for me sapolsky was the best raw booker who had fantastic talent with whom he could work and managed to use some of the less talented wrestlers this talent and this ability was missing adam pearce and lack of delirious in my eyes and might make the mainstreamable but for me the varnish is in general appearance and largely splintered the contents strongly since the beginning of raw can not really motivate me properly the tv production has long been the time dvd sales to the unwlower stepchild which could be remembered on the quality of the dvds and the long wait for publication given points from to meanwhile there are points,158
2012-07-02,10.0,"""I go back to the highest note at Ring of Honor, because at the moment the league deserves that simple. The total product is not as strong as it was, for example, Anno was 2006 times, but that's not a fair scale, as theLeague at this time almost ECW cult character had. It is also true that in 2009/2010 was in a small deep deep (even if the quality lens still seen still agreed), the league has recovered again, even if someDepartures (Danielson, Nigel as active, Aries, etc.) could not be completely compensated. Just in 2011, despite the weaker roster, they delivered rows of strong shows, and also the new TV show knew so far to convince. It is also raw with the more serious, sportier orientation(And above all without SOAP segments!) Just what I want to see at the wrestling. """,Mark,i go back to the highest note at ring of honor because at the moment the league deserves that simple the total product is not as strong as it was for example anno was times but thats not a fair scale as theleague at this time almost ecw cult character had it is also true that in was in a small deep deep even if the quality lens still seen still agreed the league has recovered again even if somedepartures danielson nigel as active aries etc could not be completely compensated just in despite the weaker roster they delivered rows of strong shows and also the new tv show knew so far to convince it is also raw with the more serious sportier orientationand above all without soap segments just what i want to see at the wrestling,138
2012-01-29,8.0," ""It started quite well, but since Sapolsky jumped from the ship, it's been downhill.""",Mark,it started quite well but since sapolsky jumped from the ship its been downhill,14
2011-12-20,10.0,"""So I imagine a wrestling promotion. After such a long time, it managed to warm up my wrestling heart again. It's just a pleasure to watch Ring of Honor every week. PS: Final Battle can come!""",Mark,so i imagine a wrestling promotion after such a long time it managed to warm up my wrestling heart again its just a pleasure to watch ring of honor every week ps final battle can come,36
2011-12-20,10.0,"""Short and close perfect league .. 10points right .. raw!""",Mark,short and close perfect league  right raw,7
2011-12-16,10.0,"""Just the best wrestling league in USA strong matches, hammer heels or even faces just perfect""",Mark,just the best wrestling league in usa strong matches hammer heels or even faces just perfect,16
2011-11-17,9.0,"""Ring of Honor itself, especially in terms of years such as 05 and 06, actually earn 10 points. But unfortunately the current product does not have fun at all, which I also return to that with Joe, Danielson, Punk, etcThe big names of that time are missing and me the ""new"" top people like Eddie Edwards did not really like. """,Mark,ring of honor itself especially in terms of years such as and actually earn points but unfortunately the current product does not have fun at all which i also return to that with joe danielson punk etcthe big names of that time are missing and me the new top people like eddie edwards did not really like,57
2011-07-11,10.0,"""Well, what should I say around perfectly the league, there is nothing except for the fine stone scandal, but nothing negative to say to the league! (Except maybe it is often only a construction / development league, but you are notDe guilt) Here there is wrestling in clean form without much nonsense outrage and even a code to which many hold. And now Clap your hands and sing Along with Old ECW Fan Rohrohroh This is wrestling this is wrestling this wrestling Jimcornett Jimcornett Jimcornett. YesI'm damn emotional what wrestling is concerned: D """,Mark,well what should i say around perfectly the league there is nothing except for the fine stone scandal but nothing negative to say to the league except maybe it is often only a construction development league but you are notde guilt here there is wrestling in clean form without much nonsense outrage and even a code to which many hold and now clap your hands and sing along with old ecw fan rohrohroh this is wrestling this is wrestling this wrestling jimcornett jimcornett jimcornett yesim damn emotional what wrestling is concerned d,92
2011-01-11,10.0,"""Raw is a very good league, with top wrestlers. I find raw is the second best league in wrestling.""",Mark,raw is a very good league with top wrestlers i find raw is the second best league in wrestling,19
2011-10-19,10.0,"""For me. The best active league. And better than Wwe. Already alone from the wrestling technical. And here also the wrestlers have more freedoms. And I look forward to the raw also made it into the TV. They have earned them too;) """,Mark,for me the best active league and better than wwe already alone from the wrestling technical and here also the wrestlers have more freedoms and i look forward to the raw also made it into the tv they have earned them too,42
2011-09-24,10.0,"""Clearly 10 points. Those who started as a small indie league in gymnasium in 10 years, that you can get in the Hammerstein Ballroom and get a TV deal, which made his work right. The Roster is last Time no longer as strong as it was, but as raw puts raw on young talents, and old stars often switch to other leagues since you just earns more coal, you have to stop working at the moment. Nevertheless the league since 2002 brought by Hammer wrestling (even if everything was still very bush-league in the first years, with many talannless Hampermalters and Spotmonkeys in the Undercard) has won over the years very much on maturity as far as the booking is concerned and building the matches , and presents despite the focus on the in-ring product good to very good storylines, which in most cases do not insult the intelligence of the spectators. In addition, even at Stories D As wrestling put into the foreground what the Kayfabe's authenticity of a ""real"" sport is far more conducive, as storylines that have nothing to hat with wrestling (eg. When recovering custody or marriage by WrestlingMatches). As Jim Cornette has already said: raw is not a sports entertainment but entertaining sports. As it used to be and how it is - I should be. """,Mark,clearly points those who started as a small indie league in gymnasium in years that you can get in the hammerstein ballroom and get a tv deal which made his work right the roster is last time no longer as strong as it was but as raw puts raw on young talents and old stars often switch to other leagues since you just earns more coal you have to stop working at the moment nevertheless the league since brought by hammer wrestling even if everything was still very bushleague in the first years with many talannless hampermalters and spotmonkeys in the undercard has won over the years very much on maturity as far as the booking is concerned and building the matches and presents despite the focus on the inring product good to very good storylines which in most cases do not insult the intelligence of the spectators in addition even at stories d as wrestling put into the foreground what the kayfabes authenticity of a real sport is far more conducive as storylines that have nothing to hat with wrestling eg when recovering custody or marriage by wrestlingmatches as jim cornette has already said raw is not a sports entertainment but entertaining sports as it used to be and how it is i should be,216
2011-12-08,8.0,"""2 years ago, it would have been the 1, but unfortunately it had been missed for the disposals that had to be cope with high-quality replacement. The shows in my opinion also clearly subsided. Nevertheless, still a good league.""",Mark,years ago it would have been the but unfortunately it had been missed for the disposals that had to be cope with highquality replacement the shows in my opinion also clearly subsided nevertheless still a good league,37
2011-11-08,10.0,"""I want to rate the entire time Ring of Honor's. It used to be a breathful of breath! A good match after another. Middle now is still good, but has a little eased. People like Michael Elgin [Although he is good], Mike Bennett,Ernie Osiris etc. You just do not need. But nice again ""old"" faces come like Jay Lethal. Now still pull the young Bucks on land and Amazing Red & you can shine again. Now with the new TV deal will be determinedAgain better. Each league has their heights & depths .. Give Ring of Honor a 2nd chance ...;) """,Mark,i want to rate the entire time ring of honors it used to be a breathful of breath a good match after another middle now is still good but has a little eased people like michael elgin mike bennetternie osiris etc you just do not need but nice again old faces come like jay lethal now still pull the young bucks on land and amazing red you can shine again now with the new tv deal will be determinedagain better each league has their heights depths give ring of honor a chance,92
2011-07-30,3.0,"""Meanwhile, totally uninteresting and weak. Had really not so believed that raw shoots in the leg, but from the former great league with rows of considerable struggles was only a shear pile left. Too bad, hopefully it improves.""",Not a Mark,meanwhile totally uninteresting and weak had really not so believed that raw shoots in the leg but from the former great league with rows of considerable struggles was only a shear pile left too bad hopefully it improves,38
2011-10-06,8.0,"""Time for an update, because raw can not delight me as soon as possible. Without a question, the level of action in the ring is still neat, there are always some very strong matches and events, but overall (From the Steen / Generico Feude 2010, which was absolutely top) has happened since Sapolsky's departure ever less interesting. Neither match-technical, nor the storylines, but also from the atmosphere can be raw Anno 2011 with raw z. B. Pre 2009 (especiallyCompete in 2005 and 2006. Too bad drum. Of course, very good league, but interested in more and less, what happens to raw. """,Mark,time for an update because raw can not delight me as soon as possible without a question the level of action in the ring is still neat there are always some very strong matches and events but overall from the steen generico feude which was absolutely top has happened since sapolskys departure ever less interesting neither matchtechnical nor the storylines but also from the atmosphere can be raw anno with raw z b pre especiallycompete in and too bad drum of course very good league but interested in more and less what happens to raw,95
2011-11-04,10.0,"""At the moment the best league when it comes to wrestling! In addition, class storylines or feuds. What do you want more?!""",Mark,at the moment the best league when it comes to wrestling in addition class storylines or feuds what do you want more,22
2011-04-04,10.0,"""I love raw from the first day ... Nowhere in North America there are so good wrestling as with Ring of Honor ... Most shows are provided by Top to Bottom with high-profile matches ... There is no other rating than a 10for me!""",Mark,i love raw from the first day nowhere in north america there are so good wrestling as with ring of honor most shows are provided by top to bottom with highprofile matches there is no other rating than a me,40
2011-03-27,8.0,"""Top Wrestling Toilize that apparently the financial resources are missing to compete with TNA & WWE.""",Mark,top wrestling toilize that apparently the financial resources are missing to compete with tna wwe,15
2011-02-24,10.0,"""Best promotion in North America! Every show can inspire me ... probably never experienced a stinker at raw.""",Mark,best promotion in north america every show can inspire me probably never experienced a stinker at raw,17
2011-02-24,9.0,"""Top organization, very good promotion, strong squad and good wrestling, * but * Due to the increased number of events, the shows were always drivers and always the same, which leads to the league for more and more fans of the first hours and yearsbecomes uninteresting. Nevertheless, the growth of the league and the professionalism behind it are unprecedented, the amount of top-notch events still produced still remains high. """,Mark,top organization very good promotion strong squad and good wrestling but due to the increased number of events the shows were always drivers and always the same which leads to the league for more and more fans of the first hours and yearsbecomes uninteresting nevertheless the growth of the league and the professionalism behind it are unprecedented the amount of topnotch events still produced still remains high,67
2011-02-20,7.0,"""So I do not participate about the promotion. The matches are really for the biggest peak, but that was it too. For me, the raw product hardly differs from MMA Sport. You try to keep your product realistic and therefore just attempts to hold and try onlyto lead realistic segments and interviews. There is no room there for unusual gimmicks or storylines. In my opinion, the interviews are similar to a boxing match or an MMA Fights, nothing entertaining only pure serious. Who stands on pure wrestling, can be just as good at the partialOvervalious Japanese turn on or watch UFC right away. """,Mark,so i do not participate about the promotion the matches are really for the biggest peak but that was it too for me the raw product hardly differs from mma sport you try to keep your product realistic and therefore just attempts to hold and try onlyto lead realistic segments and interviews there is no room there for unusual gimmicks or storylines in my opinion the interviews are similar to a boxing match or an mma fights nothing entertaining only pure serious who stands on pure wrestling can be just as good at the partialovervalious japanese turn on or watch ufc right away,103
2010-09-11,10.0,"""These 10 points are of course born by a certain euphoria. The euphoria that I have found wrestling technically a new retreat. I like Roh really very well, especially because you can speak for the wrestling and the stories in the ring. Whether the10 points rating can be maintained at a long time, will show upcoming weeks and months. Anyway, I'm already a fan. And measured by a promotion I was already damned for a long time. But for that I am thankful for that. """,Mark,these points are of course born by a certain euphoria the euphoria that i have found wrestling technically a new retreat i like roh really very well especially because you can speak for the wrestling and the stories in the ring whether points rating can be maintained at a long time will show upcoming weeks and months anyway im already a fan and measured by a promotion i was already damned for a long time but for that i am thankful for that,83
2010-10-27,10.0,"""I look at a desolate Ring of Honor Shows at irregular intervals and get dressed at me. Wrestlift is Ring of Honor high-class. Only a few failures, but Soetwas is normal.""",Mark,i look at a desolate ring of honor shows at irregular intervals and get dressed at me wrestlift is ring of honor highclass only a few failures but soetwas is normal,31
2010-10-17,8.0,"""Very strong wrestling, logical and long deadline booking and many of the most talented workers you can find right now. But unfortunately the full score is no longer in it, as this would not be right in comparison with the past few days and I can find some things right nowwho could improve. """,Mark,very strong wrestling logical and long deadline booking and many of the most talented workers you can find right now but unfortunately the full score is no longer in it as this would not be right in comparison with the past few days and i can find some things right nowwho could improve,53
2010-09-21,8.0,"""Raw was a lot more strong, especially what the entire strength of the roster is concerned. In addition, in my eyes, weak single champions (be a few time). But still good matches the 8th""",Mark,raw was a lot more strong especially what the entire strength of the roster is concerned in addition in my eyes weak single champions be a few time but still good matches the,33
2010-08-17,9.0,"""So I've seen Ring of Honor in front of Cirka 2007 for the first time, I was incredibly excited. Over the years, a lot has changed in raws what I would push under each other that one has a TV-DEAL and PPV's, but from the wrestling manAt the top. And Ring of Honor produces more talents than usual a league. """,Mark,so ive seen ring of honor in front of cirka for the first time i was incredibly excited over the years a lot has changed in raws what i would push under each other that one has a tvdeal and ppvs but from the wrestling manat the top and ring of honor produces more talents than usual a league,59
2010-08-14,6.0,"""Raw was a few years ago my absolute favorite product in Indy Wreslting. Of that, there was nothing left since 2009. That's why only the grade 3""",Not a Mark,raw was a few years ago my absolute favorite product in indy wreslting of that there was nothing left since thats why only the grade,25
2010-12-08,7.0,"""Today's Ring of Honor is already very different from the league, which almost five years ago a nearly cult-uniform trailbook around him, while he had the right to offer the best"" pure wrestling ""of the world, the league appearsToday rather than an alternative niche product, the promising wrestlers give the opportunity to collect first TV experiences. That may sound a bit negative or derogation, but is not meant. ""Real.""",Mark,todays ring of honor is already very different from the league which almost five years ago a nearly cultuniform trailbook around him while he had the right to offer the best pure wrestling of the world the league appearstoday rather than an alternative niche product the promising wrestlers give the opportunity to collect first tv experiences that may sound a bit negative or derogation but is not meant real,69
2010-05-29,10.0,"""I have not seen much of raw but I think that's really good. Really horny matches, horny mood. Have earned the 10 points.""",Mark,i have not seen much of raw but i think thats really good really horny matches horny mood have earned the points,22
2010-05-17,10.0,"""The currently best wrestling from the states. Point""",Mark,the currently best wrestling from the states point,8
2010-05-13,6.0,"""Can not even make friends with raw. For a good 2-3 years, the product is no longer what it was. This development is unfortunately even more for me. Of course, ne 3.""",Not a Mark,can not even make friends with raw for a good years the product is no longer what it was this development is unfortunately even more for me of course ne,30
2010-04-05,10.0,"""Still the best Wrestling concerns in the United States.""",Mark,still the best wrestling concerns in the united states,9
2010-10-04,10.0,"""With what we get from WWE and TNA today, Roh as the NBA to Bbl. Simply totally different around classes. Raw offers constant wrestling on a level and shows no great fluctuations in the match quality.""",Mark,with what we get from wwe and tna today roh as the nba to bbl simply totally different around classes raw offers constant wrestling on a level and shows no great fluctuations in the match quality,36
2010-03-28,5.0,"""Blue Meanie has already put everything in a nutshell. Since then Sapolsky is gone, the booking is just boring and predictor. Already alone that used to be in the match in the matches, since you never knew who will win now.Then the change to the TV show is the matches mostly only boring. That's not right on the rust, but among other things on the booking. Sometimes it is so boring that you really could fall asleep. 5 points for the strong years before that""",Not a Mark,blue meanie has already put everything in a nutshell since then sapolsky is gone the booking is just boring and predictor already alone that used to be in the match in the matches since you never knew who will win nowthen the change to the tv show is the matches mostly only boring thats not right on the rust but among other things on the booking sometimes it is so boring that you really could fall asleep points for the strong years before that,84
