date,rating,comment_,mark?,comment_clean,total_words
2014-01-28,2.0,"""A few years ago, TNA looked at TNA and found it okay. At some point, TNA became worse and worse. Today I look at it at most on sport 1. And only if I am at home on Saturday night. Two points for the good times. WWE sinceYears also do not earn ten points more, but First, WWE is still ten times entertaining and secondly, the past of the WWE is so strong that the Booker still has to make a lot of doing so that I had a good time, but it was very good timesOne of a lot of leagues. """,Not a Mark,a few years ago tna looked at tna and found it okay at some point tna became worse and worse today i look at it at most on sport and only if i am at home on saturday night two points for the good times wwe sinceyears also do not earn ten points more but first wwe is still ten times entertaining and secondly the past of the wwe is so strong that the booker still has to make a lot of doing so that i had a good time but it was very good timesone of a lot of leagues,101
2014-01-23,5.0,"""TNA is like a surprise egg. You are still looking forward to shit at out. Clear was TNA between 2003 and 2008 a fun league in which somehow wrestling far from any logic was offered but for my name for me. Alone the name. TOTAL NONSTOP ACTION WRESTLING? Seriously? To do this setting with the backdrop that looked very clearly for plastic, it was somehow B-Movie Style. Somehow I fall to me spider-man 1 with the wrestling scene, but could have been of TNA. But today of that nothing to see. Of course the matches are considerable and TNA was not sick in the first half of 2013 but it falls together in itself. TNA has shoveled his grave not only himself, they are already in the coffin and it's only the consumed last, wrestling does not always have to be logical or overproduced for me as I have already mentioned, but it does not fun anymore and that's the point where it is there where The time too is a pity is to waste her for TNA. """,Not a Mark,tna is like a surprise egg you are still looking forward to shit at out clear was tna between and a fun league in which somehow wrestling far from any logic was offered but for my name for me alone the name total nonstop action wrestling seriously to do this setting with the backdrop that looked very clearly for plastic it was somehow bmovie style somehow i fall to me spiderman with the wrestling scene but could have been of tna but today of that nothing to see of course the matches are considerable and tna was not sick in the first half of but it falls together in itself tna has shoveled his grave not only himself they are already in the coffin and its only the consumed last wrestling does not always have to be logical or overproduced for me as i have already mentioned but it does not fun anymore and thats the point where it is there where the time too is a pity is to waste her for tna,174
2013-12-26,6.0,"""TNA - the league is somehow a forever back and forth. However, a fluctuate between great and trashy. Until Genesis in 2010, however, despite all the adversities, one of my favorite leagues. But since the emergence of Hogan and the (re) introduction of the square ring has theLeague very suffered. At charm, quality, at almost all .. I would rate the time from 2002 to 2009, it would be relaxed for 8 points on my part. But everything that came after that personally nothing has been for me. """,Not a Mark,tna the league is somehow a forever back and forth however a fluctuate between great and trashy until genesis in however despite all the adversities one of my favorite leagues but since the emergence of hogan and the re introduction of the square ring has theleague very suffered at charm quality at almost all i would rate the time from to it would be relaxed for points on my part but everything that came after that personally nothing has been for me,82
2013-11-12,7.0,"""Was really a really good league who has with ringing like Kurt Angle and Austin Aries very good worker. In her wedding found that she is the best league in the world. But from these glory times you can not anymore.""",Mark,was really a really good league who has with ringing like kurt angle and austin aries very good worker in her wedding found that she is the best league in the world but from these glory times you can not anymore,41
2013-11-30,3.0,"""TNA was just cool, super wrestling with reasonably good storylines and not too little hardcore elements, the 6-angular ring also had something. Vintage white even better than the market leader. But nowadays I can not delight myself anymore for TNA, itThere are no (bloody) hardcore matches More (PG hold), the storylines are nothing special anymore. For me, TNA has been somehow a catching station for drug addicts and people who did not do it in the WWE for a few years now. If Hulk Hogan theLoading could not save, who should do it, if it goes on, TNA is in a few years of history. """,Not a Mark,tna was just cool super wrestling with reasonably good storylines and not too little hardcore elements the ring also had something vintage white even better than the market leader but nowadays i can not delight myself anymore for tna itthere are no bloody hardcore matches more pg hold the storylines are nothing special anymore for me tna has been somehow a catching station for drug addicts and people who did not do it in the wwe for a few years now if hulk hogan theloading could not save who should do it if it goes on tna is in a few years of history,104
2013-04-11,6.0,"""I liked the league better than the wrestlers were still in 6 corner rings.""",Not a Mark,i liked the league better than the wrestlers were still in corner rings,13
2013-02-11,10.0,"""I think even if they have worsened, TNA is just my favorite league.""",Mark,i think even if they have worsened tna is just my favorite league,13
2013-02-11,2.0,"""Since 2008 just unsuccessful and bad. Hogan and bishoff have broken the whole thing even more. Tna has been dead since 2008.""",Not a Mark,since just unsuccessful and bad hogan and bishoff have broken the whole thing even more tna has been dead since,20
2013-09-25,7.0,"""Booking is bad, there are inflationary many (partly incomprehensibly stupid) Gimmickmatches and there are the false people in focus. I still like TNA. Because you still have a good radian, because they still produce individual highlight matches as the WWE still producesBecause I just want to believe in the existence of the promotion. """,Mark,booking is bad there are inflationary many partly incomprehensibly stupid gimmickmatches and there are the false people in focus i still like tna because you still have a good radian because they still produce individual highlight matches as the wwe still producesbecause i just want to believe in the existence of the promotion,53
2013-09-14,5.0,"""I'm just not warm with TNA. Too hurry, the league is in its orientation and concepts, too strongly adapted to the mainstream predetermined by the WWE, to create an alternative for the common WWE-Gucker's common effort. as well as to achieve the size of the market leader. Although there have been some very positive developments in recent years (the push of such self-plants such as Aries, Roode, Storm, AJ or Joe in the Main Event, non-denomination centering of the wrestling as At the heart of the league, an interesting because alternative mode of production in filming shows, as well as a distancing from the Russo chaosbooking towards more long-term and a better-recognizable red thread in the shows), it still cranks in its latent experimentation to resistance and one own identity, which is currently on the involvement of league cancer Hogan and its loyal ""Gimp"" Eric Bisch Off suffering. In contrast to the WWE, the League simply creates no new concise stars, which could bear the product on their shoulders, but continues to focus on veterans such as Sting, Angle, Bully Ray or Hardy. TNA's malfunction is best summarized by the following quote: ""With TNA, the Maches and the League are in themselves with the fans Over, but not the core of the product: the stories and their actors."" Unfortunately. """,Not a Mark,im just not warm with tna too hurry the league is in its orientation and concepts too strongly adapted to the mainstream predetermined by the wwe to create an alternative for the common wweguckers common effort as well as to achieve the size of the market leader although there have been some very positive developments in recent years the push of such selfplants such as aries roode storm aj or joe in the main event nondenomination centering of the wrestling as at the heart of the league an interesting because alternative mode of production in filming shows as well as a distancing from the russo chaosbooking towards more longterm and a betterrecognizable red thread in the shows it still cranks in its latent experimentation to resistance and one own identity which is currently on the involvement of league cancer hogan and its loyal gimp eric bisch off suffering in contrast to the wwe the league simply creates no new concise stars which could bear the product on their shoulders but continues to focus on veterans such as sting angle bully ray or hardy tnas malfunction is best summarized by the following quote with tna the maches and the league are in themselves with the fans over but not the core of the product the stories and their actors unfortunately,219
2013-08-27,5.0,"""Was fresh and innovative (six corners, the immerescreen, the Impact Zone), but then directed"" mainstream-moderately ""and failed. Developed some of the WWE talents and also many of their own. As z. Matt Morgan orAJ Styles as well as Magnus. Austin Aries and Samoa Joe were already well known in the run-up (earned). TNA began but some mistakes (u. A. D. Leaving the Impact Zone) and now has to pay for it really expensive! Also remembered a WCW 2.0, because so many ""old stars"" were purchased. """,Not a Mark,was fresh and innovative six corners the immerescreen the impact zone but then directed mainstreammoderately and failed developed some of the wwe talents and also many of their own as z matt morgan oraj styles as well as magnus austin aries and samoa joe were already well known in the runup earned tna began but some mistakes u a d leaving the impact zone and now has to pay for it really expensive also remembered a wcw because so many old stars were purchased,84
2013-08-27,3.0," ""TNA is very good in small doses, but they always seem to disappoint oh well.""",Not a Mark,tna is very good in small doses but they always seem to disappoint oh well,15
2013-08-22,8.0,"""I give TNA 8 points I am satisfied, what TNA has built in the 10 years. In the past, you thought, the TNA oversees only a few months. Now it's already 10 years. I like the BFG (Bound for Glory)Series. """,Mark,i give tna points i am satisfied what tna has built in the years in the past you thought the tna oversees only a few months now its already years i like the bfg bound for gloryseries,37
2013-07-29,8.0,"""Currently, TNA is rather downhill (dismissal, cost savings, etc.). Whether you really need a hogan or sting, this question can be answered by yourself, but for me, however, no too much loss for TNA Wrestling would be.TNA with Impact Wrestling but looking times, it's the only truly serious alternative to the WWE. The matches & storylines are not a big difference to other leagues. TNA will never overtake the WWE, as it was short-term with the WCW.The league I follow regularly, as it is fun to look at TNA, but all the current negative headlines move down my rating. I do not want to say that TNA does not exist long. But when it goes with the negative headlinesAnd the falling ratings, will gradually change to WWE, because you do not have to fear these dangers there. """,Mark,currently tna is rather downhill dismissal cost savings etc whether you really need a hogan or sting this question can be answered by yourself but for me however no too much loss for tna wrestling would betna with impact wrestling but looking times its the only truly serious alternative to the wwe the matches storylines are not a big difference to other leagues tna will never overtake the wwe as it was shortterm with the wcwthe league i follow regularly as it is fun to look at tna but all the current negative headlines move down my rating i do not want to say that tna does not exist long but when it goes with the negative headlinesand the falling ratings will gradually change to wwe because you do not have to fear these dangers there,136
2013-08-07,6.0,"""Unfortunately, the promotion lately lost quality lately, the personal taste is more and more or less subjective. I really hope Tna (W) finds old strength again, then more points are more points.""",Not a Mark,unfortunately the promotion lately lost quality lately the personal taste is more and more or less subjective i really hope tna w finds old strength again then more points are more points,32
2013-06-28,4.0,"""I'm sorry but the promotion TNA is absolutely ridiculous, which has been under a misguided lead since its founding, first under Jeff Jarrett and now under Dixie Carter. But I can not even say exactly whoever performs everything in TNA, it's all conductive activities is chaotic. The product itself shows and again good approaches, however, these usually go between the often very bad main event operations under. In said main events, usually only 40+ wrestler with WWE background are represented while talents like Rode and Austin Aries always have to rend again. The recovery of new talents is also deficient, so either pseudo stars like ""King Mo"" or other cohorts for a lot of money will be tapped while other wrestlers have to accept side jobs to feed themselves. Furthermore, it seems TNA has no control over the rust, Kurt Angle and Jeff Hardy are just funny on it on tweeting or open view appear to events under drug influence. TNA often acts like a freshly beheaded chicken that has a few seconds oriented clutches and often running against the wall ... """,Not a Mark,im sorry but the promotion tna is absolutely ridiculous which has been under a misguided lead since its founding first under jeff jarrett and now under dixie carter but i can not even say exactly whoever performs everything in tna its all conductive activities is chaotic the product itself shows and again good approaches however these usually go between the often very bad main event operations under in said main events usually only wrestler with wwe background are represented while talents like rode and austin aries always have to rend again the recovery of new talents is also deficient so either pseudo stars like king mo or other cohorts for a lot of money will be tapped while other wrestlers have to accept side jobs to feed themselves furthermore it seems tna has no control over the rust kurt angle and jeff hardy are just funny on it on tweeting or open view appear to events under drug influence tna often acts like a freshly beheaded chicken that has a few seconds oriented clutches and often running against the wall,180
2013-05-06,7.0,"""Remaining from the former WWE alternative is not much. The former stars Styles, Abyss and Joe stand on lost posts, while an unreliable freak, which stood with a leg in jail, was allowed to keep the highest title of the promotion and despite negligent misconductObviously, without any consequences, it is further used. Anyway, you would like to have something like a leisure slip for the title at TNA as an ex-Wwe'ler. After all, the solid Ko division and the effort to make a presence about German market quite praise andRecognition. Since one feels much neglected as a German fan of the WWE much neglected. Who knows ... Maybe you get the self-fabricated beauty fault, but at least in my favor, TNA has never maintained almost more than the WWE.... """,Mark,remaining from the former wwe alternative is not much the former stars styles abyss and joe stand on lost posts while an unreliable freak which stood with a leg in jail was allowed to keep the highest title of the promotion and despite negligent misconductobviously without any consequences it is further used anyway you would like to have something like a leisure slip for the title at tna as an exwweler after all the solid ko division and the effort to make a presence about german market quite praise andrecognition since one feels much neglected as a german fan of the wwe much neglected who knows maybe you get the selffabricated beauty fault but at least in my favor tna has never maintained almost more than the wwe,128
2013-05-22,10.0,"""A top wrestling organization. I hope you can do the WWE at least a bit of competition.""",Mark,a top wrestling organization i hope you can do the wwe at least a bit of competition,17
2013-05-15,6.0,"""At the moment not bad, but not exactly outstanding.""",Not a Mark,at the moment not bad but not exactly outstanding,9
2013-01-05,0.0,"""The TNAW is a worse copy of the WWE exactly as the WCW was in the end. And the combination Eric Bishop and Hulk Hogan has already gone to the WCW next to it. Therefore 0 points""",Not a Mark,the tnaw is a worse copy of the wwe exactly as the wcw was in the end and the combination eric bishop and hulk hogan has already gone to the wcw next to it therefore points,36
2013-01-05,10.0,"""Currently has better stories as WWE and even with women, there is always a match in every show, if not 2. I find TNA has much more potential as WWE currently, but I hope WWE gets the curve again.""",Mark,currently has better stories as wwe and even with women there is always a match in every show if not i find tna has much more potential as wwe currently but i hope wwe gets the curve again,38
2013-04-17,3.0,"""I would like to give the league to 0, but since I can not forget the starting times and great performance through Daniels and Styles. Or other cool moments Samoa Joe z. B. But today I can give the league real ne 0, grapsy booking, annoying commentators,And mostly bad matches / shows ppvs, etc. 3 points for the time. """,Not a Mark,i would like to give the league to but since i can not forget the starting times and great performance through daniels and styles or other cool moments samoa joe z b but today i can give the league real ne grapsy booking annoying commentatorsand mostly bad matches shows ppvs etc points for the time,55
2013-04-15,9.0," ""Stopped watching TNA in 2013. I am really disappointed that they can't grow bigger as a professional wrestling company. But latest IMPACT showed me that the situation is not that bad. Impact Zone was pretty bad (X-Travaganza proved it to me). On the whole, TNA has many talented wrestlers, they continue to build super stars. And, of course, their past and X-Division are mind-blowing, extremely awesome.""",Mark,stopped watching tna in i am really disappointed that they cant grow bigger as a professional wrestling company but latest impact showed me that the situation is not that bad impact zone was pretty bad xtravaganza proved it to me on the whole tna has many talented wrestlers they continue to build super stars and of course their past and xdivision are mindblowing extremely awesome,65
2013-03-17,5.0," ""x-division top (ausnahme rvd) storylines mies(außer a&8) wrestler alt und 2. wahl(ausnahmen: AA und RR, )""",Not a Mark,xdivision top ausnahme rvd storylines miesaußer wrestler alt und wahlausnahmen aa und rr,13
2013-12-03,5.0,"""Has now lost many of his previous strengths. The X division is dead, the day division too. The storylines are mostly miserable, the presentation of good wrestler as well. Actually, I just look TNA from nostalgia and hope for better times.""",Not a Mark,has now lost many of his previous strengths the x division is dead the day division too the storylines are mostly miserable the presentation of good wrestler as well actually i just look tna from nostalgia and hope for better times,41
2013-10-03,10.0,"""If a credible competition has risen since 2010, which has one of the best workers of the entire business' under contract. I hope that it works on the road - the most important thing for the league currently to move on.""",Mark,if a credible competition has risen since which has one of the best workers of the entire business under contract i hope that it works on the road the most important thing for the league currently to move on,39
2013-08-02,6.0,"""Not enough to live well enough, not bad enough to die. The 90s bishoff could align something, with the bite, the competition to make the garday. So not.""",Not a Mark,not enough to live well enough not bad enough to die the bishoff could align something with the bite the competition to make the garday so not,27
2013-01-02,2.0,"""TNA was really incredibly ingenious to Vll 2005 or 2006. The matches and also the feuds, there were types that they barely knew with new moves and the 6-side ring was also something else. Just good at that time it was different as WWE but Nevertheless, good and of the match quality even better. Well and then, you wanted success and tried to copy the WWE and allowing everything the posing. Mitlerweile only a weak copy of the WWE with her former stars and storylines that really underground are. Hardy recently tags so great because it's a variety of WWE, I do not see anything. Hogan has finally made TNA meaninglessly ... Unfortunately, I had set up great hopes at that time. Also an example of boring TNA is, is that Styles vs Daniles every year new feuds. Meanwhile, TNA is no longer visible. And when I thought TNA can not get worse, the Nexus ... Er Aces and Eight Storyline, which is so bad, W Eder exciting, still useful ... nothing. But you pull through without having a plan where to lead it. Achso gabs at TNA not even something like X-Division what she has spread out and such an Ultimate x Match. """,Not a Mark,tna was really incredibly ingenious to vll or the matches and also the feuds there were types that they barely knew with new moves and the ring was also something else just good at that time it was different as wwe but nevertheless good and of the match quality even better well and then you wanted success and tried to copy the wwe and allowing everything the posing mitlerweile only a weak copy of the wwe with her former stars and storylines that really underground are hardy recently tags so great because its a variety of wwe i do not see anything hogan has finally made tna meaninglessly unfortunately i had set up great hopes at that time also an example of boring tna is is that styles vs daniles every year new feuds meanwhile tna is no longer visible and when i thought tna can not get worse the nexus er aces and eight storyline which is so bad w eder exciting still useful nothing but you pull through without having a plan where to lead it achso gabs at tna not even something like xdivision what she has spread out and such an ultimate x match,198
2013-01-21,10.0," ""I think TNA has become better and better since Vince Russo left. No more Immortal-Fortune crap, just interesting storylines with great matches!""",Mark,i think tna has become better and better since vince russo left no more immortalfortune crap just interesting storylines with great matches,22
2013-01-19,8.0,"""Measured at the currently constant orientation, concept changes and matches within the last year, TNAW calms again as well as well. I build on the One Night Only PPVs this year that the absolute bangs will be. But otherwise I am with TNA sinceLast summer very satisfied. """,Mark,measured at the currently constant orientation concept changes and matches within the last year tnaw calms again as well as well i build on the one night only ppvs this year that the absolute bangs will be but otherwise i am with tna sincelast summer very satisfied,47
2012-10-29,8.0,"""TNA has got the bow again and has been back on the rise since this year. The departure of Vince Russo apparently triggered a small revolution. TNA is currently the best"" wrestling ""league and the only one in the main stream also personsappeals over 16 years. In addition, the squad is blessed with such a lot of talent that you also look regularly in the Midcard like styles or angle. Also the optical presentation of the product has improved and the changeover on live broadcast has done well. OverallTNA has caught up a little towards WWE in 2012, as they have massive problems with their core product. """,Mark,tna has got the bow again and has been back on the rise since this year the departure of vince russo apparently triggered a small revolution tna is currently the best wrestling league and the only one in the main stream also personsappeals over years in addition the squad is blessed with such a lot of talent that you also look regularly in the midcard like styles or angle also the optical presentation of the product has improved and the changeover on live broadcast has done well overalltna has caught up a little towards wwe in as they have massive problems with their core product,105
2012-02-10,10.0,"""For me the wrestling even before the WWE. The TNA offers everything the wrestling heart desires. Exciting stories, really good matches and not only 2 people who carry the league. For me they are already number 1, even if of course they areNot everything is gold. The WWE currently only creates from its good old times why people stay in it and, in addition to it, is simply better than TNA. The product of the TNA is now better! """,Mark,for me the wrestling even before the wwe the tna offers everything the wrestling heart desires exciting stories really good matches and not only people who carry the league for me they are already number even if of course they arenot everything is gold the wwe currently only creates from its good old times why people stay in it and in addition to it is simply better than tna the product of the tna is now better,77
2012-09-14,9.0," ""Promotion to watch in 2012. Only the amount of Hogan storylines and some bad booking decisions are dropping the rating. The talent is there if they stop mimicking WWE and use the talent to wrestle.""",Mark,promotion to watch in only the amount of hogan storylines and some bad booking decisions are dropping the rating the talent is there if they stop mimicking wwe and use the talent to wrestle,34
2012-08-18,8.0,"""TNA is currently a strong phase and is in a fairly good way. I find this ascending tendency should also reflect in the rating. A meanwhile serious and lasting alternative to the WWE.""",Mark,tna is currently a strong phase and is in a fairly good way i find this ascending tendency should also reflect in the rating a meanwhile serious and lasting alternative to the wwe,33
2012-08-18,9.0,"""TNA is currently viewing from its best side. The TV shows are almost always entertaining and even B-PPVs or C-PPVs are worth seeing. Production technology has also developed and stuff like this. B. Construction Videos are now much better. WhileAt TNA, you can see properly good matches, there are at best at the market leader from Connecticut occasionally. Currently, TNA is simply the crystal clear number 1 in the mainstream area for me. """,Mark,tna is currently viewing from its best side the tv shows are almost always entertaining and even bppvs or cppvs are worth seeing production technology has also developed and stuff like this b construction videos are now much better whileat tna you can see properly good matches there are at best at the market leader from connecticut occasionally currently tna is simply the crystal clear number in the mainstream area for me,72
2012-03-08,7.0,"""Tna is in 2012 again on a very good way, the shows are week for week neat, the PPVs are also worth seeing every month. Stinker is only rare and if not so destructive (like Jeff Hardy's Total Fall 2011)I am willing to give 7 points and at half a year we see if you have to change something. """,Mark,tna is in again on a very good way the shows are week for week neat the ppvs are also worth seeing every month stinker is only rare and if not so destructive like jeff hardys total fall am willing to give points and at half a year we see if you have to change something,56
2012-07-30,6.0,"""TNA has always had his good times and now already exists over 10 years. X division, ordinary ladies, good self-plants and the one or the other Indy star. Should the current uptrend stop and you do not get down so serious slip-upMore (such as the first months under Hogan / Bischoff), I am ready to distribute more points. """,Not a Mark,tna has always had his good times and now already exists over years x division ordinary ladies good selfplants and the one or the other indy star should the current uptrend stop and you do not get down so serious slipupmore such as the first months under hogan bischoff i am ready to distribute more points,56
2012-06-16,7.0,"""In a few leagues, there is so much potential, as in TNA. The league has a great roster and repeatedly puts approaches to great storylines on the legs. Unfortunately, that is repeatedly spoiled by the inability of bookers and the dead Orlando-Crowd. IfIn the long term, storylines, which are also properly finished to finish and in the future is regular on the road, I am willing to upgrade my rating. """,Mark,in a few leagues there is so much potential as in tna the league has a great roster and repeatedly puts approaches to great storylines on the legs unfortunately that is repeatedly spoiled by the inability of bookers and the dead orlandocrowd ifin the long term storylines which are also properly finished to finish and in the future is regular on the road i am willing to upgrade my rating,70
2012-02-27,7.0,"""TNA is currently in the upward trend and returns good shows in 2012. Booking is currently very solid: It is currently increasingly set to TNA self-plants (eg ROOD, STORM). Established names are used, on the other hand, the TNA-Pren -Peax as UpperCarder or Main Eventer. In addition, the wrestling share per show under Bruce Prichard is consistently 30 minutes. The slogan ""Wrestling Matters"" is consequently implemented. Furthermore, the pace within the shows as well as the complexity of the storylines became considerablyreduced. It is probably probably done by TNA's attempt to position IMPACT Wrestling as a competitive product to smackdown. """,Mark,tna is currently in the upward trend and returns good shows in booking is currently very solid it is currently increasingly set to tna selfplants eg rood storm established names are used on the other hand the tnapren peax as uppercarder or main eventer in addition the wrestling share per show under bruce prichard is consistently minutes the slogan wrestling matters is consequently implemented furthermore the pace within the shows as well as the complexity of the storylines became considerablyreduced it is probably probably done by tnas attempt to position impact wrestling as a competitive product to smackdown,98
2012-02-22,6.0,"""TNA is not as bad as bad as everyone says TNA has good wrestlers and also off and too good matches but the booking is just most of the scrap but the next is the second largest league in the world and the TV shows in EnglandI also liked 6 points """,Not a Mark,tna is not as bad as bad as everyone says tna has good wrestlers and also off and too good matches but the booking is just most of the scrap but the next is the second largest league in the world and the tv shows in englandi also liked points,50
2012-01-26,6.0,"""Overall, I think Tnaw is not bad, the problem is just you have the possibilities of making good matches on your legs, you have possibilities to produce class PPV, just what they do? Take entrepreneurs in their rust (they barely have a 3 * Get match on the series) and rather put them in a main event because you have more fame. The booking is really bad, z. B One day is Doug Williams in a title match, on the other day you do not even see it in the TV, and the months. I have the feeling as the booker did not have a plan what to do with the whole potential that is in more than half the rust. It is a pity, the company could be really big, but instead of developing, Develop back. Money is put in Wrestler stuck for eternal time in the rust, and yet not be used. With that, the financial difficulties do not surprise me. Despite the miserable booking, I have no Ch fun to see TNAW, and therefore I still get 6 points. """,Not a Mark,overall i think tnaw is not bad the problem is just you have the possibilities of making good matches on your legs you have possibilities to produce class ppv just what they do take entrepreneurs in their rust they barely have a  get match on the series and rather put them in a main event because you have more fame the booking is really bad z b one day is doug williams in a title match on the other day you do not even see it in the tv and the months i have the feeling as the booker did not have a plan what to do with the whole potential that is in more than half the rust it is a pity the company could be really big but instead of developing develop back money is put in wrestler stuck for eternal time in the rust and yet not be used with that the financial difficulties do not surprise me despite the miserable booking i have no ch fun to see tnaw and therefore i still get points,179
2012-12-01,3.0,"""Catastrophic. The booking, if you can call that, makes it the impression as if it would be done by a 6-year-old. I'm really wondering how long in advance you pokok something here, or if you just get it the day before the nextShow quickly. The league was once better, but instead of developing it is just worse and worse. """,Not a Mark,catastrophic the booking if you can call that makes it the impression as if it would be done by a im really wondering how long in advance you pokok something here or if you just get it the day before the nextshow quickly the league was once better but instead of developing it is just worse and worse,58
2011-12-21,2.0,"""An extremely polarizing league, which on one side knows a tremendous potential on talents in their own ranks and, on the other hand, thanks to absolutely underground booking anyone els so small approach in the germ!""",Not a Mark,an extremely polarizing league which on one side knows a tremendous potential on talents in their own ranks and on the other hand thanks to absolutely underground booking anyone els so small approach in the germ,36
2011-10-11,9.0,"""I am an initiator of TNAW. Many good wrestlers from Independentstars to legends are offered here. Of course, the one or other storylines were not well done but that happens every time. The lack of logic of stories that is always criticized'It is simply the result of the high pressure that the promotion must withstand from all sides. For me, TNA is entitled to the number 2. if not even better. """,Mark,i am an initiator of tnaw many good wrestlers from independentstars to legends are offered here of course the one or other storylines were not well done but that happens every time the lack of logic of stories that is always criticizedit is simply the result of the high pressure that the promotion must withstand from all sides for me tna is entitled to the number if not even better,70
2011-10-18,3.0,"""I do not know, I do not know ... On the one hand, I see good approaches and on the other side you tear the double back. You prefer good own talents but rather on ex-stars of the WWE in Me. All pairsMonths are thrown new unknown people in DEI shipments (Generation Me, Robbie E etc) who puddly disappear again. Good people like Amazing Red and AA will be retrieved and disappear again. And the Knockout Division is not more what she was, Odb is there, dismissed and back, Taylor Wilde is totally pushed and suddenly dropped. And in the background Easy E and the Hulkster pull their threads and do not make the league a penny. ""I lack the consequence.""",Not a Mark,i do not know i do not know on the one hand i see good approaches and on the other side you tear the double back you prefer good own talents but rather on exstars of the wwe in me all pairsmonths are thrown new unknown people in dei shipments generation me robbie e etc who puddly disappear again good people like amazing red and aa will be retrieved and disappear again and the knockout division is not more what she was odb is there dismissed and back taylor wilde is totally pushed and suddenly dropped and in the background easy e and the hulkster pull their threads and do not make the league a penny i lack the consequence,120
2011-02-10,4.0,"""Previously, a very good league I really had my fun when I turned the WWE back. The league brought me the fun of wrestling again. Nowadays only a shadow of himself and the booking is simply catastrophic. 4Points are available for the good times """,Not a Mark,previously a very good league i really had my fun when i turned the wwe back the league brought me the fun of wrestling again nowadays only a shadow of himself and the booking is simply catastrophic are available for the good times,43
2011-11-09,6.0,"""TNA shows the one or the other good fight and many things also acts better, but to get past the WWE or at least to be at eye level with her is not enough yet. Although I am interested in it only marginal for TNA, but what I saw and seen andI've learned with me the conclusion that you have lifted from other promotions, but the WWE will not be reached in the long run. There were many good approaches that unfortunately diverse from various circumstances to miss sometime. Say: There was much inadequateused potential. If that goes on, you will never come to the WWE. """,Not a Mark,tna shows the one or the other good fight and many things also acts better but to get past the wwe or at least to be at eye level with her is not enough yet although i am interested in it only marginal for tna but what i saw and seen andive learned with me the conclusion that you have lifted from other promotions but the wwe will not be reached in the long run there were many good approaches that unfortunately diverse from various circumstances to miss sometime say there was much inadequateused potential if that goes on you will never come to the wwe,106
2011-08-25,1.0,"""Partly it is cut and even better undrupled diamonds the TNA has as wrestler (Joe, AJ, ROOD, Storm, many X-Division Men ..... etc!) The Me Scene is still dominated by the Ü50 faction or (If Jeff comes back, he will certainly come back there * Kotz *) Drugwrecks! Absolutely shit! The Crowd in the Impact Zone does her remaining! So stuck mood has not seen anywhere (heard) and I was already on an event where 50 fansGoods, even there was more mood! So with the score it stays until you get the head out of the ass there! Before and behind the scenes! """,Not a Mark,partly it is cut and even better undrupled diamonds the tna has as wrestler joe aj rood storm many xdivision men etc the me scene is still dominated by the faction or if jeff comes back he will certainly come back there kotz drugwrecks absolutely shit the crowd in the impact zone does her remaining so stuck mood has not seen anywhere heard and i was already on an event where fansgoods even there was more mood so with the score it stays until you get the head out of the ass there before and behind the scenes,98
2011-08-23,,"""TNAW (or Impact Wrestling?) It will never improve your image. Not if you do not care that people take drugs and have problems. They have a few good to very good people in their ranks (Jeff Hardy, Rob van Dam, Kurt Angle and pair of other) but these people were great by other organizations____whwe!? """,,tnaw or impact wrestling it will never improve your image not if you do not care that people take drugs and have problems they have a few good to very good people in their ranks jeff hardy rob van dam kurt angle and pair of other but these people were great by other organizationswhwe,54
2011-08-22,3.0,"""TNA will never overtake the WWE through her sometimes imbalance storylines, let alone ranging the water. They are just too stupid for it, even when they had the chance to rise. So TNA is only the no. 3 of the American leaguesBehind the WWE and raw. """,Not a Mark,tna will never overtake the wwe through her sometimes imbalance storylines let alone ranging the water they are just too stupid for it even when they had the chance to rise so tna is only the no of the american leaguesbehind the wwe and raw,45
2011-10-08,9.0,"""10 years after the downfall of the WCW the only league, which is permanently trying to keep up with the WWE. Although false decisions are often made, I hope that TNA will eventually include a serious competition.""",Mark,years after the downfall of the wcw the only league which is permanently trying to keep up with the wwe although false decisions are often made i hope that tna will eventually include a serious competition,36
2011-07-28,6.0,"""Serration a lot of crap but I have to be for the good basic idea wrestling Matters! (Sometimes sloppyly translated) still 6 points for TNA!""",Not a Mark,serration a lot of crap but i have to be for the good basic idea wrestling matters sometimes sloppyly translated still points for tna,24
